"date","cloud_cover","cloud_cover_percentage"
"2007-11-15",0.756789445877075,75.6789445877075
"2007-11-16",1,100
"2007-11-17",0.460982322692871,46.0982322692871
"2007-11-18",0.307153880596161,30.7153880596161
"2007-11-19",0.989697933197021,98.9697933197021
"2007-11-20",0.387697219848633,38.7697219848633
"2007-11-21",0.867235720157623,86.7235720157623
"2007-11-22",0.954120516777039,95.4120516777039
"2007-11-23",1,100
"2007-11-24",1,100
"2007-11-25",0.990671634674072,99.0671634674072
"2007-11-26",0.502070605754852,50.2070605754852
"2007-11-27",0.143113076686859,14.3113076686859
"2007-11-28",0.353324770927429,35.3324770927429
"2007-11-29",0.820929229259491,82.0929229259491
"2007-11-30",0.962629795074463,96.2629795074463
"2007-12-01",0.993148982524872,99.3148982524872
"2007-12-02",1,100
"2007-12-03",0.970476269721985,97.0476269721985
"2007-12-04",0.988505125045776,98.8505125045776
"2007-12-05",0.0106948651373386,1.06948651373386
"2007-12-06",0.924992918968201,92.4992918968201
"2007-12-07",1,100
"2007-12-08",0.234352231025696,23.4352231025696
"2007-12-09",0.74990564584732,74.990564584732
"2007-12-10",1,100
"2007-12-11",0.998336613178253,99.8336613178253
"2007-12-12",0.775823831558228,77.5823831558228
"2007-12-13",0.982881724834442,98.2881724834442
"2007-12-14",0.685382604598999,68.5382604598999
"2007-12-15",0.839978694915771,83.9978694915771
"2007-12-16",0.859592437744141,85.9592437744141
"2007-12-17",0.885608017444611,88.5608017444611
"2007-12-18",0.892427206039429,89.2427206039429
"2007-12-19",0.123809456825256,12.3809456825256
"2007-12-20",0.119604051113129,11.9604051113129
"2007-12-21",0.011024221777916,1.1024221777916
"2007-12-22",0.863583862781525,86.3583862781525
"2007-12-23",0.511604368686676,51.1604368686676
"2007-12-24",0.0373731516301632,3.73731516301632
"2007-12-25",0.544795095920563,54.4795095920563
"2007-12-26",1,100
"2007-12-27",0.738382995128632,73.8382995128632
"2007-12-28",0.83062481880188,83.062481880188
"2007-12-29",0.0257334671914577,2.57334671914577
"2007-12-30",0.494519114494324,49.4519114494324
"2007-12-31",0.68486213684082,68.486213684082
"2008-01-01",0.995345771312714,99.5345771312714
"2008-01-02",0.986058533191681,98.6058533191681
"2008-01-03",0.899887800216675,89.9887800216675
"2008-01-04",1,100
"2008-01-05",0.989280879497528,98.9280879497528
"2008-01-06",0.714395940303802,71.4395940303802
"2008-01-07",0.45217353105545,45.217353105545
"2008-01-08",0.518017053604126,51.8017053604126
"2008-01-09",0.991502404212952,99.1502404212952
"2008-01-10",0.114450097084045,11.4450097084045
"2008-01-11",0.207517325878143,20.7517325878143
"2008-01-12",1,100
"2008-01-13",1,100
"2008-01-14",1,100
"2008-01-15",0.993148982524872,99.3148982524872
"2008-01-16",0.746586918830872,74.6586918830872
"2008-01-17",0.281628608703613,28.1628608703613
"2008-01-18",0.631851136684418,63.1851136684418
"2008-01-19",0.496325612068176,49.6325612068176
"2008-01-20",0.780313611030579,78.0313611030579
"2008-01-21",0.494063138961792,49.4063138961792
"2008-01-22",0.966015934944153,96.6015934944153
"2008-01-23",0.170947134494781,17.0947134494781
"2008-01-24",0.383251428604126,38.3251428604126
"2008-01-25",0.978790700435638,97.8790700435638
"2008-01-26",0.88625156879425,88.625156879425
"2008-01-27",0.927291095256805,92.7291095256805
"2008-01-28",0.66192626953125,66.192626953125
"2008-01-29",0.892977297306061,89.2977297306061
"2008-01-30",0.989336848258972,98.9336848258972
"2008-01-31",1,100
"2008-02-01",0.94166910648346,94.166910648346
"2008-02-02",0.777631759643555,77.7631759643555
"2008-02-03",0.111217796802521,11.1217796802521
"2008-02-04",1,100
"2008-02-05",1,100
"2008-02-06",0.46698385477066,46.698385477066
"2008-02-07",0.447703182697296,44.7703182697296
"2008-02-08",0.00944855064153671,0.944855064153671
"2008-02-09",0,0
"2008-02-10",0.0539703443646431,5.39703443646431
"2008-02-11",0.00339751155115664,0.339751155115664
"2008-02-12",0.0700702667236328,7.00702667236328
"2008-02-13",0,0
"2008-02-14",0,0
"2008-02-15",0.842881262302399,84.2881262302399
"2008-02-16",0.0411703772842884,4.11703772842884
"2008-02-17",0.0480702333152294,4.80702333152294
"2008-02-18",0,0
"2008-02-19",0,0
"2008-02-20",0.692359685897827,69.2359685897827
"2008-02-21",0.996887743473053,99.6887743473053
"2008-02-22",0.66800194978714,66.800194978714
"2008-02-23",0.769197940826416,76.9197940826416
"2008-02-24",0,0
"2008-02-25",0.921864569187164,92.1864569187164
"2008-02-26",0.639842987060547,63.9842987060547
"2008-02-27",0.925375282764435,92.5375282764435
"2008-02-28",0.66738086938858,66.738086938858
"2008-02-29",0.905202090740204,90.5202090740204
"2008-03-01",0.981349050998688,98.1349050998688
"2008-03-02",0.976907849311829,97.6907849311829
"2008-03-03",0.734254419803619,73.4254419803619
"2008-03-04",0.842132031917572,84.2132031917572
"2008-03-05",0.522538304328918,52.2538304328918
"2008-03-06",0.0443677678704262,4.43677678704262
"2008-03-07",1,100
"2008-03-08",0.888422966003418,88.8422966003418
"2008-03-09",0.971050322055817,97.1050322055817
"2008-03-10",1,100
"2008-03-11",0.379651367664337,37.9651367664337
"2008-03-12",0.849480271339417,84.9480271339417
"2008-03-13",0.839308202266693,83.9308202266693
"2008-03-14",0.591305196285248,59.1305196285248
"2008-03-15",0.98024970293045,98.024970293045
"2008-03-16",0.922676384449005,92.2676384449005
"2008-03-17",0.983812391757965,98.3812391757965
"2008-03-18",0.995192229747772,99.5192229747772
"2008-03-19",0.957651257514954,95.7651257514954
"2008-03-20",0.696586847305298,69.6586847305298
"2008-03-21",1,100
"2008-03-22",0.917973101139069,91.7973101139069
"2008-03-23",0.807370126247406,80.7370126247406
"2008-03-24",0.978007853031158,97.8007853031158
"2008-03-25",0.797069132328033,79.7069132328033
"2008-03-26",0.913401246070862,91.3401246070862
"2008-03-27",0.997195839881897,99.7195839881897
"2008-03-28",0.894815325737,89.4815325737
"2008-03-29",0.188453495502472,18.8453495502472
"2008-03-30",0.887473940849304,88.7473940849304
"2008-03-31",0.996855556964874,99.6855556964874
"2008-04-01",0.989641964435577,98.9641964435577
"2008-04-02",0.990136802196503,99.0136802196503
"2008-04-03",0.58212000131607,58.212000131607
"2008-04-04",0.799234747886658,79.9234747886658
"2008-04-05",0.635006189346313,63.5006189346313
"2008-04-06",0.643099069595337,64.3099069595337
"2008-04-07",0.671487629413605,67.1487629413605
"2008-04-08",0.997504889965057,99.7504889965057
"2008-04-09",1,100
"2008-04-10",0.986409902572632,98.6409902572632
"2008-04-11",1,100
"2008-04-12",0.86043506860733,86.043506860733
"2008-04-13",0.661303460597992,66.1303460597992
"2008-04-14",1,100
"2008-04-15",0.665020883083344,66.5020883083344
"2008-04-16",0.676858842372894,67.6858842372894
"2008-04-17",0.995717227458954,99.5717227458954
"2008-04-18",0.982700526714325,98.2700526714325
"2008-04-19",0.510339379310608,51.0339379310608
"2008-04-20",0.637859761714935,63.7859761714935
"2008-04-21",1,100
"2008-04-22",1,100
"2008-04-23",0.983253180980682,98.3253180980682
"2008-04-24",0.637052595615387,63.7052595615387
"2008-04-25",0.973564147949219,97.3564147949219
"2008-04-26",0.0390326492488384,3.90326492488384
"2008-04-27",0.954895257949829,95.4895257949829
"2008-04-28",1,100
"2008-04-29",0.789378762245178,78.9378762245178
"2008-04-30",0.979260742664337,97.9260742664337
"2008-05-01",0.67612487077713,67.612487077713
"2008-05-02",0.901680052280426,90.1680052280426
"2008-05-03",0.717716455459595,71.7716455459595
"2008-05-04",0.596834540367126,59.6834540367126
"2008-05-05",0,0
"2008-05-06",0,0
"2008-05-07",0.239967107772827,23.9967107772827
"2008-05-08",0.0263212397694588,2.63212397694588
"2008-05-09",0.988812685012817,98.8812685012817
"2008-05-10",0.166456162929535,16.6456162929535
"2008-05-11",0.387253880500793,38.7253880500793
"2008-05-12",0.135810911655426,13.5810911655426
"2008-05-13",0.233173727989197,23.3173727989197
"2008-05-14",0.411746501922607,41.1746501922607
"2008-05-15",0.992734372615814,99.2734372615814
"2008-05-16",0.864687144756317,86.4687144756317
"2008-05-17",0.956152379512787,95.6152379512787
"2008-05-18",0.989414632320404,98.9414632320404
"2008-05-19",0.987263381481171,98.7263381481171
"2008-05-20",0.94800215959549,94.800215959549
"2008-05-21",1,100
"2008-05-22",0.848992943763733,84.8992943763733
"2008-05-23",0.344509303569794,34.4509303569794
"2008-05-24",0.983012437820435,98.3012437820435
"2008-05-25",0.994058430194855,99.4058430194855
"2008-05-26",0.132963001728058,13.2963001728058
"2008-05-27",0.685629963874817,68.5629963874817
"2008-05-28",0.948145091533661,94.8145091533661
"2008-05-29",0.889922559261322,88.9922559261322
"2008-05-30",0.674278676509857,67.4278676509857
"2008-05-31",0.908568322658539,90.8568322658539
"2008-06-01",1,100
"2008-06-02",0.971233129501343,97.1233129501343
"2008-06-03",0.658518373966217,65.8518373966217
"2008-06-04",1,100
"2008-06-05",1,100
"2008-06-06",1,100
"2008-06-07",1,100
"2008-06-08",0.531280994415283,53.1280994415283
"2008-06-09",0.355794847011566,35.5794847011566
"2008-06-10",0.427061557769775,42.7061557769775
"2008-06-11",0.812301218509674,81.2301218509674
"2008-06-12",0.392496228218079,39.2496228218079
"2008-06-13",0.517065942287445,51.7065942287445
"2008-06-14",0.523721933364868,52.3721933364868
"2008-06-15",0.983556270599365,98.3556270599365
"2008-06-16",0.988214790821075,98.8214790821075
"2008-06-17",0.966525733470917,96.6525733470917
"2008-06-18",0.293860971927643,29.3860971927643
"2008-06-19",0.627496063709259,62.7496063709259
"2008-06-20",0.327046394348145,32.7046394348145
"2008-06-21",0.108784019947052,10.8784019947052
"2008-06-22",0.614356160163879,61.4356160163879
"2008-06-23",0.0503615140914917,5.03615140914917
"2008-06-24",0.941754043102264,94.1754043102264
"2008-06-25",0.128603458404541,12.8603458404541
"2008-06-26",0.881343305110931,88.1343305110931
"2008-06-27",0.117668449878693,11.7668449878693
"2008-06-28",0,0
"2008-06-29",0.348799884319305,34.8799884319305
"2008-06-30",0.372974753379822,37.2974753379822
"2008-07-01",0.200647473335266,20.0647473335266
"2008-07-02",0.100714325904846,10.0714325904846
"2008-07-03",0.93663877248764,93.663877248764
"2008-07-04",0.893265187740326,89.3265187740326
"2008-07-05",0.259739279747009,25.9739279747009
"2008-07-06",1,100
"2008-07-07",0.401303648948669,40.1303648948669
"2008-07-08",0.558897078037262,55.8897078037262
"2008-07-09",0.955557346343994,95.5557346343994
"2008-07-10",0.16253399848938,16.253399848938
"2008-07-11",0.601741135120392,60.1741135120392
"2008-07-12",0.972890615463257,97.2890615463257
"2008-07-13",0.973368167877197,97.3368167877197
"2008-07-14",0.750939249992371,75.0939249992371
"2008-07-15",0.0314092896878719,3.14092896878719
"2008-07-16",0.0396082364022732,3.96082364022732
"2008-07-17",0.998968183994293,99.8968183994293
"2008-07-18",0.351585984230042,35.1585984230042
"2008-07-19",0.772264540195465,77.2264540195465
"2008-07-20",0.790591537952423,79.0591537952423
"2008-07-21",0.687745094299316,68.7745094299316
"2008-07-22",0.784101486206055,78.4101486206055
"2008-07-23",0.218603730201721,21.8603730201721
"2008-07-24",0,0
"2008-07-25",0.187575221061707,18.7575221061707
"2008-07-26",0.584792673587799,58.4792673587799
"2008-07-27",0.525736391544342,52.5736391544342
"2008-07-28",0.180373549461365,18.0373549461365
"2008-07-29",0.490918159484863,49.0918159484863
"2008-07-30",0.947391510009766,94.7391510009766
"2008-07-31",0.037659790366888,3.7659790366888
"2008-08-01",0.997455954551697,99.7455954551697
"2008-08-02",0.989641964435577,98.9641964435577
"2008-08-03",0.675768375396729,67.5768375396729
"2008-08-04",0.970632374286652,97.0632374286652
"2008-08-05",0.795306026935577,79.5306026935577
"2008-08-06",0.908852934837341,90.8852934837341
"2008-08-07",0.597558677196503,59.7558677196503
"2008-08-08",0.373283445835114,37.3283445835114
"2008-08-09",0.393064200878143,39.3064200878143
"2008-08-10",0.355953216552734,35.5953216552734
"2008-08-11",0.994942426681519,99.4942426681519
"2008-08-12",1,100
"2008-08-13",0.497262537479401,49.7262537479401
"2008-08-14",1,100
"2008-08-15",0.999168276786804,99.9168276786804
"2008-08-16",0.3471639752388,34.71639752388
"2008-08-17",0.795451700687408,79.5451700687408
"2008-08-18",0.0409648269414902,4.09648269414902
"2008-08-19",0.586011409759521,58.6011409759521
"2008-08-20",0.780129134654999,78.0129134654999
"2008-08-21",0.913922965526581,91.3922965526581
"2008-08-22",1,100
"2008-08-23",0.691297590732574,69.1297590732574
"2008-08-24",0.852692186832428,85.2692186832428
"2008-08-25",0.992198288440704,99.2198288440704
"2008-08-26",0.921101629734039,92.1101629734039
"2008-08-27",0.469547629356384,46.9547629356384
"2008-08-28",0.785961627960205,78.5961627960205
"2008-08-29",0.755285322666168,75.5285322666168
"2008-08-30",0.0119620598852634,1.19620598852634
"2008-08-31",0.386056303977966,38.6056303977966
"2008-09-01",0.541349589824677,54.1349589824677
"2008-09-02",0.851517856121063,85.1517856121063
"2008-09-03",0.586285948753357,58.6285948753357
"2008-09-04",0.948028981685638,94.8028981685638
"2008-09-05",0.738251268863678,73.8251268863678
"2008-09-06",0.96985673904419,96.985673904419
"2008-09-07",0.943323194980621,94.3323194980621
"2008-09-08",0.487052381038666,48.7052381038666
"2008-09-09",0.00140328123234212,0.140328123234212
"2008-09-10",0.27213054895401,27.213054895401
"2008-09-11",0.751343071460724,75.1343071460724
"2008-09-12",1,100
"2008-09-13",1,100
"2008-09-14",1,100
"2008-09-15",0.762625575065613,76.2625575065613
"2008-09-16",0.992398381233215,99.2398381233215
"2008-09-17",0.929188311100006,92.9188311100006
"2008-09-18",0.993387699127197,99.3387699127197
"2008-09-19",0.349016785621643,34.9016785621643
"2008-09-20",0.295913755893707,29.5913755893707
"2008-09-21",0.977821290493011,97.7821290493011
"2008-09-22",0.486787855625153,48.6787855625153
"2008-09-23",1,100
"2008-09-24",0.996626675128937,99.6626675128937
"2008-09-25",0.554384708404541,55.4384708404541
"2008-09-26",0.8709756731987,87.09756731987
"2008-09-27",0.659001111984253,65.9001111984253
"2008-09-28",0.42592978477478,42.592978477478
"2008-09-29",0.872894167900085,87.2894167900085
"2008-09-30",1,100
"2008-10-01",0.955832302570343,95.5832302570343
"2008-10-02",0.349746465682983,34.9746465682983
"2008-10-03",0.609337747097015,60.9337747097015
"2008-10-04",0.867110133171082,86.7110133171082
"2008-10-05",0.999168276786804,99.9168276786804
"2008-10-06",0.759080946445465,75.9080946445465
"2008-10-07",0.3317950963974,33.17950963974
"2008-10-08",0.93494576215744,93.494576215744
"2008-10-09",0.890550017356873,89.0550017356873
"2008-10-10",1,100
"2008-10-11",0.608255088329315,60.8255088329315
"2008-10-12",0.731842398643494,73.1842398643494
"2008-10-13",0.326053380966187,32.6053380966187
"2008-10-14",0.339652597904205,33.9652597904205
"2008-10-15",0.694229364395142,69.4229364395142
"2008-10-16",0.971845209598541,97.1845209598541
"2008-10-17",0.210394620895386,21.0394620895386
"2008-10-18",0.414964973926544,41.4964973926544
"2008-10-19",0.0352070666849613,3.52070666849613
"2008-10-20",0.204992353916168,20.4992353916168
"2008-10-21",0.953645050525665,95.3645050525665
"2008-10-22",1,100
"2008-10-23",1,100
"2008-10-24",0.424382269382477,42.4382269382477
"2008-10-25",0.445161521434784,44.5161521434784
"2008-10-26",0.571930646896362,57.1930646896362
"2008-10-27",0.999799847602844,99.9799847602844
"2008-10-28",1,100
"2008-10-29",1,100
"2008-10-30",0.89138400554657,89.138400554657
"2008-10-31",0.997455954551697,99.7455954551697
"2008-11-01",0.73257440328598,73.257440328598
"2008-11-02",0.986498415470123,98.6498415470123
"2008-11-03",0.394318103790283,39.4318103790283
"2008-11-04",1,100
"2008-11-05",0.962879180908203,96.2879180908203
"2008-11-06",0.996546506881714,99.6546506881714
"2008-11-07",0.072196900844574,7.2196900844574
"2008-11-08",0.713441669940948,71.3441669940948
"2008-11-09",0.990190327167511,99.0190327167511
"2008-11-10",0.762522280216217,76.2522280216217
"2008-11-11",0.969312846660614,96.9312846660614
"2008-11-12",0.981936097145081,98.1936097145081
"2008-11-13",0.755943417549133,75.5943417549133
"2008-11-14",0.961998224258423,96.1998224258423
"2008-11-15",0.187261521816254,18.7261521816254
"2008-11-16",0.635381281375885,63.5381281375885
"2008-11-17",0.851616263389587,85.1616263389587
"2008-11-18",1,100
"2008-11-19",0.735789954662323,73.5789954662323
"2008-11-20",0.633836328983307,63.3836328983307
"2008-11-21",1,100
"2008-11-22",0.877110004425049,87.7110004425049
"2008-11-23",0.780746638774872,78.0746638774872
"2008-11-24",0.958347022533417,95.8347022533417
"2008-11-25",0.423717260360718,42.3717260360718
"2008-11-26",0.6872518658638,68.72518658638
"2008-11-27",0.222418367862701,22.2418367862701
"2008-11-28",1,100
"2008-11-29",0.388936936855316,38.8936936855316
"2008-11-30",0.917785048484802,91.7785048484802
"2008-12-01",1,100
"2008-12-02",0.845331966876984,84.5331966876984
"2008-12-03",0.87510222196579,87.510222196579
"2008-12-04",0.999382793903351,99.9382793903351
"2008-12-05",0.715160250663757,71.5160250663757
"2008-12-06",0.928489208221436,92.8489208221436
"2008-12-07",0.543826818466187,54.3826818466187
"2008-12-08",0.997504889965057,99.7504889965057
"2008-12-09",0.970994353294373,97.0994353294373
"2008-12-10",1,100
"2008-12-11",1,100
"2008-12-12",0.808996737003326,80.8996737003326
"2008-12-13",0.623578488826752,62.3578488826752
"2008-12-14",0.884194195270538,88.4194195270538
"2008-12-15",1,100
"2008-12-16",0.961629986763,96.1629986763
"2008-12-17",1,100
"2008-12-18",0.958600699901581,95.8600699901581
"2008-12-19",0.999199509620667,99.9199509620667
"2008-12-20",0.960599064826965,96.0599064826965
"2008-12-21",0.95791906118393,95.791906118393
"2008-12-22",0.572399795055389,57.2399795055389
"2008-12-23",1,100
"2008-12-24",1,100
"2008-12-25",0.973474740982056,97.3474740982056
"2008-12-26",0.316431820392609,31.6431820392609
"2008-12-27",0.895090579986572,89.5090579986572
"2008-12-28",0.899696171283722,89.9696171283722
"2008-12-29",0.27827662229538,27.827662229538
"2008-12-30",0.404242992401123,40.4242992401123
"2008-12-31",0.957980573177338,95.7980573177338
"2009-01-01",0.395720779895782,39.5720779895782
"2009-01-02",1,100
"2009-01-03",0.867825925350189,86.7825925350189
"2009-01-04",0.835985898971558,83.5985898971558
"2009-01-05",1,100
"2009-01-06",1,100
"2009-01-07",0.961742281913757,96.1742281913757
"2009-01-08",0.967147052288055,96.7147052288055
"2009-01-09",0.213230490684509,21.3230490684509
"2009-01-10",0.778483927249908,77.8483927249908
"2009-01-11",0.0987622737884521,9.87622737884521
"2009-01-12",0.096106767654419,9.6106767654419
"2009-01-13",0.0156229808926582,1.56229808926582
"2009-01-14",0.589348554611206,58.9348554611206
"2009-01-15",1,100
"2009-01-16",0.927610814571381,92.7610814571381
"2009-01-17",0.0690814256668091,6.90814256668091
"2009-01-18",1,100
"2009-01-19",0.894356846809387,89.4356846809387
"2009-01-20",0.783511996269226,78.3511996269226
"2009-01-21",0.767584681510925,76.7584681510925
"2009-01-22",0.67602527141571,67.602527141571
"2009-01-23",0.98975145816803,98.975145816803
"2009-01-24",1,100
"2009-01-25",0.578427791595459,57.8427791595459
"2009-01-26",0.947846591472626,94.7846591472626
"2009-01-27",1,100
"2009-01-28",0.442204713821411,44.2204713821411
"2009-01-29",0.962099373340607,96.2099373340607
"2009-01-30",0.962159335613251,96.2159335613251
"2009-01-31",0.967564105987549,96.7564105987549
"2009-02-01",0.959039509296417,95.9039509296417
"2009-02-02",0.862617194652557,86.2617194652557
"2009-02-03",0.985868453979492,98.5868453979492
"2009-02-04",0.517754197120667,51.7754197120667
"2009-02-05",0.874718427658081,87.4718427658081
"2009-02-06",0.979901254177094,97.9901254177094
"2009-02-07",1,100
"2009-02-08",0.982890844345093,98.2890844345093
"2009-02-09",1,100
"2009-02-10",0.852867424488068,85.2867424488068
"2009-02-11",0.806118607521057,80.6118607521057
"2009-02-12",0.542489409446716,54.2489409446716
"2009-02-13",0.735920965671539,73.5920965671539
"2009-02-14",0.85871821641922,85.871821641922
"2009-02-15",0.372498273849487,37.2498273849487
"2009-02-16",1,100
"2009-02-17",1,100
"2009-02-18",0.426666021347046,42.6666021347046
"2009-02-19",0.146109044551849,14.6109044551849
"2009-02-20",0.597861468791962,59.7861468791962
"2009-02-21",0.720819890499115,72.0819890499115
"2009-02-22",0.998753666877747,99.8753666877747
"2009-02-23",0.99297308921814,99.297308921814
"2009-02-24",0.513262093067169,51.3262093067169
"2009-02-25",0.718463778495789,71.8463778495789
"2009-02-26",1,100
"2009-02-27",0.922141492366791,92.2141492366791
"2009-02-28",0.00386810675263405,0.386810675263405
"2009-03-01",0.999168276786804,99.9168276786804
"2009-03-02",0.999582886695862,99.9582886695862
"2009-03-03",0.834866285324097,83.4866285324097
"2009-03-04",0.993204951286316,99.3204951286316
"2009-03-05",0.996841192245483,99.6841192245483
"2009-03-06",1,100
"2009-03-07",0.777522921562195,77.7522921562195
"2009-03-08",0.999799847602844,99.9799847602844
"2009-03-09",0.445650577545166,44.5650577545166
"2009-03-10",1,100
"2009-03-11",0.400754034519196,40.0754034519196
"2009-03-12",1,100
"2009-03-13",0.560543477535248,56.0543477535248
"2009-03-14",1,100
"2009-03-15",0.63358861207962,63.358861207962
"2009-03-16",0.134586930274963,13.4586930274963
"2009-03-17",0.593815982341766,59.3815982341766
"2009-03-18",0.00679502263665199,0.679502263665199
"2009-03-19",0,0
"2009-03-20",0.532730281352997,53.2730281352997
"2009-03-21",0.132671058177948,13.2671058177948
"2009-03-22",0.00933904945850372,0.933904945850372
"2009-03-23",0.75179260969162,75.179260969162
"2009-03-24",0.820965766906738,82.0965766906738
"2009-03-25",1,100
"2009-03-26",0.974043071269989,97.4043071269989
"2009-03-27",0.679090201854706,67.9090201854706
"2009-03-28",1,100
"2009-03-29",0.994982242584229,99.4982242584229
"2009-03-30",0.933092296123505,93.3092296123505
"2009-03-31",0.94081836938858,94.081836938858
"2009-04-01",0.617629766464233,61.7629766464233
"2009-04-02",0.986174404621124,98.6174404621124
"2009-04-03",0.152602136135101,15.2602136135101
"2009-04-04",0.634917557239532,63.4917557239532
"2009-04-05",0.280150294303894,28.0150294303894
"2009-04-06",0.0235608406364918,2.35608406364918
"2009-04-07",0.338824331760406,33.8824331760406
"2009-04-08",0.80215722322464,80.215722322464
"2009-04-09",0.0626567006111145,6.26567006111145
"2009-04-10",0.00415844097733498,0.415844097733498
"2009-04-11",0.638790488243103,63.8790488243103
"2009-04-12",0.538888394832611,53.8888394832611
"2009-04-13",0.178989589214325,17.8989589214325
"2009-04-14",0.189859509468079,18.9859509468079
"2009-04-15",0.379734516143799,37.9734516143799
"2009-04-16",0.912997424602509,91.2997424602509
"2009-04-17",0.701165676116943,70.1165676116943
"2009-04-18",0.714330732822418,71.4330732822418
"2009-04-19",1,100
"2009-04-20",0.382915675640106,38.2915675640106
"2009-04-21",0.837500691413879,83.7500691413879
"2009-04-22",0.423870086669922,42.3870086669922
"2009-04-23",0.0802005529403687,8.02005529403687
"2009-04-24",0.385046899318695,38.5046899318695
"2009-04-25",0.949795246124268,94.9795246124268
"2009-04-26",0.893528044223785,89.3528044223785
"2009-04-27",1,100
"2009-04-28",0.996602475643158,99.6602475643158
"2009-04-29",0.8852778673172,88.52778673172
"2009-04-30",0.702541530132294,70.2541530132294
"2009-05-01",1,100
"2009-05-02",0.874298930168152,87.4298930168152
"2009-05-03",0.510008692741394,51.0008692741394
"2009-05-04",0.668295323848724,66.8295323848724
"2009-05-05",0.963022887706757,96.3022887706757
"2009-05-06",0.774476230144501,77.4476230144501
"2009-05-07",0.00505753606557846,0.505753606557846
"2009-05-08",0.993443667888641,99.3443667888641
"2009-05-09",0.948806285858154,94.8806285858154
"2009-05-10",0.960737466812134,96.0737466812134
"2009-05-11",0.784175932407379,78.4175932407379
"2009-05-12",0.740737736225128,74.0737736225128
"2009-05-13",0.953848540782928,95.3848540782928
"2009-05-14",0.98873645067215,98.873645067215
"2009-05-15",0.934682965278625,93.4682965278625
"2009-05-16",0.99584150314331,99.584150314331
"2009-05-17",0.391814470291138,39.1814470291138
"2009-05-18",0.9142165184021,91.42165184021
"2009-05-19",0.312963783740997,31.2963783740997
"2009-05-20",0.476991653442383,47.6991653442383
"2009-05-21",0.962517857551575,96.2517857551575
"2009-05-22",0.870444893836975,87.0444893836975
"2009-05-23",0.801958739757538,80.1958739757538
"2009-05-24",0.0748516917228699,7.48516917228699
"2009-05-25",0.0172110311686993,1.72110311686993
"2009-05-26",0.996602475643158,99.6602475643158
"2009-05-27",0.751120686531067,75.1120686531067
"2009-05-28",1,100
"2009-05-29",0.122952461242676,12.2952461242676
"2009-05-30",0.0751628279685974,7.51628279685974
"2009-05-31",0.32033896446228,32.033896446228
"2009-06-01",0.67503547668457,67.503547668457
"2009-06-02",0.47388231754303,47.388231754303
"2009-06-03",0.408683717250824,40.8683717250824
"2009-06-04",0.193339467048645,19.3339467048645
"2009-06-05",0.995717227458954,99.5717227458954
"2009-06-06",0.680825471878052,68.0825471878052
"2009-06-07",0.91828465461731,91.828465461731
"2009-06-08",0.980064511299133,98.0064511299133
"2009-06-09",0.544470846652985,54.4470846652985
"2009-06-10",0.347893953323364,34.7893953323364
"2009-06-11",0.372372567653656,37.2372567653656
"2009-06-12",0.142993032932281,14.2993032932281
"2009-06-13",0.149748384952545,14.9748384952545
"2009-06-14",0.964257717132568,96.4257717132568
"2009-06-15",0.944386839866638,94.4386839866638
"2009-06-16",0.349503815174103,34.9503815174103
"2009-06-17",0,0
"2009-06-18",0.334170520305634,33.4170520305634
"2009-06-19",0.983012437820435,98.3012437820435
"2009-06-20",0.793823301792145,79.3823301792145
"2009-06-21",0.671050012111664,67.1050012111664
"2009-06-22",0.63994437456131,63.994437456131
"2009-06-23",0.967246234416962,96.7246234416962
"2009-06-24",0.822864472866058,82.2864472866058
"2009-06-25",0.404279172420502,40.4279172420502
"2009-06-26",0.802935123443604,80.2935123443604
"2009-06-27",0.909810662269592,90.9810662269592
"2009-06-28",0.24489963054657,24.489963054657
"2009-06-29",0.410821795463562,41.0821795463562
"2009-06-30",0.387787818908691,38.7787818908691
"2009-07-01",0.546072781085968,54.6072781085968
"2009-07-02",0.659600496292114,65.9600496292114
"2009-07-03",0.730186641216278,73.0186641216278
"2009-07-04",0.639835715293884,63.9835715293884
"2009-07-05",0.541522920131683,54.1522920131683
"2009-07-06",0.305176496505737,30.5176496505737
"2009-07-07",0.98295646905899,98.295646905899
"2009-07-08",0.555220723152161,55.5220723152161
"2009-07-09",0.689013779163361,68.9013779163361
"2009-07-10",0.409341752529144,40.9341752529144
"2009-07-11",0.79851245880127,79.851245880127
"2009-07-12",0.857521176338196,85.7521176338196
"2009-07-13",0.552537679672241,55.2537679672241
"2009-07-14",0.395389318466187,39.5389318466187
"2009-07-15",0.622435927391052,62.2435927391052
"2009-07-16",0.321073353290558,32.1073353290558
"2009-07-17",0.961552202701569,96.1552202701569
"2009-07-18",0.942492365837097,94.2492365837097
"2009-07-19",0.429372191429138,42.9372191429138
"2009-07-20",0.243284583091736,24.3284583091736
"2009-07-21",0.0445469245314598,4.45469245314598
"2009-07-22",0.648847281932831,64.8847281932831
"2009-07-23",0.95126336812973,95.126336812973
"2009-07-24",0.673296988010406,67.3296988010406
"2009-07-25",0.333901882171631,33.3901882171631
"2009-07-26",0.15328186750412,15.328186750412
"2009-07-27",0.604076683521271,60.4076683521271
"2009-07-28",0.843772768974304,84.3772768974304
"2009-07-29",0.00565789639949799,0.565789639949799
"2009-07-30",0.993204951286316,99.3204951286316
"2009-07-31",0.995426893234253,99.5426893234253
"2009-08-01",0,0
"2009-08-02",0.972019374370575,97.2019374370575
