"TIMESTAMP","CO2_F_MDS"
2010-11-18,374.592
2010-11-19,368.221
2010-11-20,393.777
2010-11-21,349.9
2010-11-22,355.916
2010-11-23,378.549
2010-11-24,386.268
2010-11-25,385.043
2010-11-26,420.959
2010-11-27,517.503
2010-11-28,422.996
2010-11-29,441.393
2010-11-30,453.316
2010-12-01,413.731
2010-12-02,424.724
2010-12-03,533.956
2010-12-04,438.265
2010-12-05,433.404
2010-12-06,509.834
2010-12-07,471.553
2010-12-08,471.507
2010-12-09,379.346
2010-12-10,392.509
2010-12-11,393.91
2010-12-12,417.553
2010-12-13,398.673
2010-12-14,405.357
2010-12-15,388.66
2010-12-16,488.025
2010-12-17,394.809
2010-12-18,470.297
2010-12-19,413.45
2010-12-20,418.573
2010-12-21,435.381
2010-12-22,448.239
2010-12-23,435.569
2010-12-24,464.684
2010-12-25,390.555
2010-12-26,489.804
2010-12-27,551.358
2010-12-28,436.995
2010-12-29,453.949
2010-12-30,444.017
2010-12-31,405.634
2011-01-01,396.065
2011-01-02,386.977
2011-01-03,404.829
2011-01-04,410.277
2011-01-05,417.009
2011-01-06,445.861
2011-01-07,433.716
2011-01-08,437.197
2011-01-09,445.469
2011-01-10,429.547
2011-01-11,430.146
2011-01-12,432.657
2011-01-13,428.309
2011-01-14,394.3
2011-01-15,413.24
2011-01-16,571.992
2011-01-17,443.024
2011-01-18,428.936
2011-01-19,391.918
2011-01-20,435.543
2011-01-21,379.062
2011-01-22,374.32
2011-01-23,386.356
2011-01-24,421.396
2011-01-25,404.955
2011-01-26,391.574
2011-01-27,385.111
2011-01-28,383.526
2011-01-29,389.639
2011-01-30,391.047
2011-01-31,400.559
2011-02-01,401.207
2011-02-02,399.889
2011-02-03,432.133
2011-02-04,411.574
2011-02-05,391.051
2011-02-06,424.578
2011-02-07,449.936
2011-02-08,438.629
2011-02-09,457.346
2011-02-10,475.252
2011-02-11,420.281
2011-02-12,436.13
2011-02-13,421.871
2011-02-14,434.78
2011-02-15,429.758
2011-02-16,414.514
2011-02-17,420.739
2011-02-18,418.869
2011-02-19,410.741
2011-02-20,486.31
2011-02-21,448.86
2011-02-22,420.988
2011-02-23,406.171
2011-02-24,481.817
2011-02-25,431.363
2011-02-26,409.912
2011-02-27,415.805
2011-02-28,384.993
2011-03-01,384.829
2011-03-02,379.349
2011-03-03,384.945
2011-03-04,411.566
2011-03-05,411.29
2011-03-06,398.762
2011-03-07,385.762
2011-03-08,416.29
2011-03-09,396.362
2011-03-10,392.732
2011-03-11,400.507
2011-03-12,417.472
2011-03-13,401.754
2011-03-14,415.872
2011-03-15,450.354
2011-03-16,393.377
2011-03-17,437.353
2011-03-18,386.4
2011-03-19,423.695
2011-03-20,382.317
2011-03-21,379.822
2011-03-22,392.543
2011-03-23,404.333
2011-03-24,414.388
2011-03-25,415.475
2011-03-26,391.071
2011-03-27,435.13
2011-03-28,452.324
2011-03-29,399.951
2011-03-30,397.659
2011-03-31,459.348
2011-04-01,400.294
2011-04-02,456.241
2011-04-03,421.171
2011-04-04,397.791
2011-04-05,545.44
2011-04-06,484.788
2011-04-07,441.113
2011-04-08,426.521
2011-04-09,426.608
2011-04-10,417.49
2011-04-11,420.085
2011-04-12,399.712
2011-04-13,411.071
2011-04-14,417.548
2011-04-15,408.752
2011-04-16,415.093
2011-04-17,437.692
2011-04-18,444.083
2011-04-19,439.057
2011-04-20,455.186
2011-04-21,459.943
2011-04-22,457.053
2011-04-23,432.92
2011-04-24,411.993
2011-04-25,437.622
2011-04-26,404.964
2011-04-27,418.326
2011-04-28,403.722
2011-04-29,395.606
2011-04-30,421.08
2011-05-01,419.921
2011-05-02,410.731
2011-05-03,386.945
2011-05-04,393.368
2011-05-05,428.561
2011-05-06,441.771
2011-05-07,450.413
2011-05-08,449.661
2011-05-09,425.428
2011-05-10,447.72
2011-05-11,437.715
2011-05-12,423.392
2011-05-13,422.19
2011-05-14,428.792
2011-05-15,378.197
2011-05-16,374.268
2011-05-17,426.406
2011-05-18,411.753
2011-05-19,410.223
2011-05-20,401.413
2011-05-21,415.931
2011-05-22,404.099
2011-05-23,393.505
2011-05-24,412.433
2011-05-25,411.126
2011-05-26,428.894
2011-05-27,394.466
2011-05-28,389.205
2011-05-29,418.689
2011-05-30,419.778
2011-05-31,401.518
2011-06-01,375.437
2011-06-02,376.15
2011-06-03,390.49
2011-06-04,432.226
2011-06-05,395.17
2011-06-06,396.25
2011-06-07,404.027
2011-06-08,388.537
2011-06-09,400.57
2011-06-10,403.254
2011-06-11,391.792
2011-06-12,395.737
2011-06-13,391.787
2011-06-14,405.9
2011-06-15,407.438
2011-06-16,391.421
2011-06-17,388.206
2011-06-18,357.048
2011-06-19,359.857
2011-06-20,389.552
2011-06-21,425.839
2011-06-22,381.696
2011-06-23,327.555
2011-06-24,326.796
2011-06-25,361.049
2011-06-26,402.928
2011-06-27,452.565
2011-06-28,466.858
2011-06-29,414.212
2011-06-30,342.683
2011-07-01,352.469
2011-07-02,355.517
2011-07-03,361.724
2011-07-04,364.113
2011-07-05,364.649
2011-07-06,362.638
2011-07-07,356.761
2011-07-08,348.057
2011-07-09,370.178
2011-07-10,351.98
2011-07-11,342.529
2011-07-12,336.784
2011-07-13,361.061
2011-07-14,301.47
2011-07-15,334.052
2011-07-16,344.341
2011-07-17,327.856
2011-07-18,324.338
2011-07-19,353.15
2011-07-20,323.52
2011-07-21,345.546
2011-07-22,318.298
2011-07-23,306.178
2011-07-24,317.206
2011-07-25,321.785
2011-07-26,344.853
2011-07-27,357.518
2011-07-28,320.366
2011-07-29,308.449
2011-07-30,305.105
2011-07-31,306.847
2011-08-01,348.818
2011-08-02,379.272
2011-08-03,364
2011-08-04,306.547
2011-08-05,359.515
2011-08-06,346.527
2011-08-07,315.656
2011-08-08,278.877
2011-08-09,242.656
2011-08-10,282.383
2011-08-11,311.068
2011-08-12,302.779
2011-08-13,290.004
2011-08-14,323.306
2011-08-15,334.207
2011-08-16,304.077
2011-08-17,404.077
2011-08-18,419.196
2011-08-19,397.648
2011-08-20,465.733
2011-08-21,472.516
2011-08-22,463.702
2011-08-23,420.426
2011-08-24,447.813
2011-08-25,397.087
2011-08-26,402.452
2011-08-27,368.882
2011-08-28,468.883
2011-08-29,404.433
2011-08-30,391.779
2011-08-31,415.854
2011-09-01,409.501
2011-09-02,431.621
2011-09-03,476.509
2011-09-04,482.776
2011-09-05,392.341
2011-09-06,418.087
2011-09-07,380.501
2011-09-08,382.492
2011-09-09,390.5
2011-09-10,467.068
2011-09-11,415.777
2011-09-12,384.385
2011-09-13,410.603
2011-09-14,405.934
2011-09-15,404.218
2011-09-16,492.425
2011-09-17,417.694
2011-09-18,410.529
2011-09-19,390.688
2011-09-20,388.311
2011-09-21,490.269
2011-09-22,466.337
2011-09-23,466.497
2011-09-24,457.423
2011-09-25,521.653
2011-09-26,481.328
2011-09-27,508.943
2011-09-28,509.879
2011-09-29,505.426
2011-09-30,453.732
2011-10-01,514.159
2011-10-02,507.005
2011-10-03,502.943
2011-10-04,544.735
2011-10-05,464.712
2011-10-06,488.829
2011-10-07,407.736
2011-10-08,419.094
2011-10-09,401.957
2011-10-10,420.099
2011-10-11,397.184
2011-10-12,399.002
2011-10-13,398.977
2011-10-14,382.528
2011-10-15,394.903
2011-10-16,427.07
2011-10-17,445.992
2011-10-18,468.31
2011-10-19,437.402
2011-10-20,451.574
2011-10-21,471.011
2011-10-22,518.458
2011-10-23,497.108
2011-10-24,407.409
2011-10-25,442.806
2011-10-26,467.565
2011-10-27,578.296
2011-10-28,606.789
2011-10-29,553.215
2011-10-30,512.207
2011-10-31,510.476
2011-11-01,411.993
2011-11-02,417.624
2011-11-03,434.735
2011-11-04,469.512
2011-11-05,477.69
2011-11-06,483.975
2011-11-07,469.162
2011-11-08,500.103
2011-11-09,446.796
2011-11-10,524.7
2011-11-11,442.549
2011-11-12,409.333
2011-11-13,410.69
2011-11-14,406.98
2011-11-15,403.322
2011-11-16,391.882
2011-11-17,470.3
2011-11-18,565.663
2011-11-19,503.436
2011-11-20,515.146
2011-11-21,535.476
2011-11-22,585.993
2011-11-23,484.155
2011-11-24,419.457
2011-11-25,410.416
2011-11-26,450.465
2011-11-27,507.842
2011-11-28,452.473
2011-11-29,423.414
2011-11-30,468.444
2011-12-01,526.272
2011-12-02,448.002
2011-12-03,440.577
2011-12-04,497.762
2011-12-05,411.797
2011-12-06,455.599
2011-12-07,451.805
2011-12-08,398.635
2011-12-09,391.692
2011-12-10,441.876
2011-12-11,409.512
2011-12-12,476.306
2011-12-13,462.772
2011-12-14,452.394
2011-12-15,444.471
2011-12-16,508.997
2011-12-17,432.092
2011-12-18,434.905
2011-12-19,459.079
2011-12-20,475.948
2011-12-21,449.308
2011-12-22,453.486
2011-12-23,409.822
2011-12-24,418.227
2011-12-25,417.616
2011-12-26,443.401
2011-12-27,481.628
2011-12-28,433.002
2011-12-29,413.889
2011-12-30,470.966
2011-12-31,487.699
2012-01-01,435.571
2012-01-02,426.657
2012-01-03,471.956
2012-01-04,422.79
2012-01-05,468.956
2012-01-06,424.5
2012-01-07,461.574
2012-01-08,440.185
2012-01-09,476.605
2012-01-10,433.382
2012-01-11,449.31
2012-01-12,393.616
2012-01-13,519.743
2012-01-14,415.763
2012-01-15,393.439
2012-01-16,402.657
2012-01-17,433.799
2012-01-18,467.24
2012-01-19,450.49
2012-01-20,432.442
2012-01-21,486.964
2012-01-22,402.496
2012-01-23,420.667
2012-01-24,455.802
2012-01-25,455.01
2012-01-26,467.903
2012-01-27,510.349
2012-01-28,518.463
2012-01-29,415.971
2012-01-30,453.013
2012-01-31,471.314
2012-02-01,397.893
2012-02-02,395.022
2012-02-03,398.736
2012-02-04,400.533
2012-02-05,411.253
2012-02-06,413.897
2012-02-07,401.445
2012-02-08,408.096
2012-02-09,436.018
2012-02-10,397.917
2012-02-11,393.291
2012-02-12,404.065
2012-02-13,464.775
2012-02-14,411.979
2012-02-15,467.877
2012-02-16,422.413
2012-02-17,419.588
2012-02-18,431.091
2012-02-19,489.016
2012-02-20,394.514
2012-02-21,454.717
2012-02-22,553.075
2012-02-23,441.684
2012-02-24,451.8
2012-02-25,426.579
2012-02-26,429.611
2012-02-27,415.928
2012-02-28,445.97
2012-02-29,420.003
2012-03-01,417.929
2012-03-02,524.88
2012-03-03,423.23
2012-03-04,416.717
2012-03-05,440.457
2012-03-06,431.322
2012-03-07,414.94
2012-03-08,445.891
2012-03-09,399.949
2012-03-10,424.779
2012-03-11,425.315
2012-03-12,401.81
2012-03-13,409.88
2012-03-14,430.224
2012-03-15,453.064
2012-03-16,428.532
2012-03-17,435.403
2012-03-18,480.76
2012-03-19,489.594
2012-03-20,428.333
2012-03-21,485.967
2012-03-22,466.789
2012-03-23,448.098
2012-03-24,418.116
2012-03-25,428.07
2012-03-26,411.448
2012-03-27,416.933
2012-03-28,418.928
2012-03-29,420.181
2012-03-30,393.475
2012-03-31,430.19
2012-04-01,395.819
2012-04-02,427.362
2012-04-03,438.302
2012-04-04,463.686
2012-04-05,480.648
2012-04-06,413.227
2012-04-07,463.304
2012-04-08,389.754
2012-04-09,439.974
2012-04-10,442.014
2012-04-11,483.124
2012-04-12,510.768
2012-04-13,425.139
2012-04-14,420.903
2012-04-15,450.705
2012-04-16,477.099
2012-04-17,405.35
2012-04-18,421.915
2012-04-19,428.162
2012-04-20,417.696
2012-04-21,476.241
2012-04-22,427.215
2012-04-23,469.782
2012-04-24,492.971
2012-04-25,407.93
2012-04-26,453.376
2012-04-27,433.431
2012-04-28,465.766
2012-04-29,435.767
2012-04-30,395.994
2012-05-01,434.802
2012-05-02,425.984
2012-05-03,439.025
2012-05-04,440.934
2012-05-05,510.138
2012-05-06,400.393
2012-05-07,421.733
2012-05-08,449.909
2012-05-09,426.544
2012-05-10,462.617
2012-05-11,461.541
2012-05-12,421.355
2012-05-13,398.475
2012-05-14,426.714
2012-05-15,426.358
2012-05-16,444.154
2012-05-17,423.331
2012-05-18,440.33
2012-05-19,444.597
2012-05-20,397.337
2012-05-21,397.674
2012-05-22,404.608
2012-05-23,408.843
2012-05-24,428.33
2012-05-25,407.077
2012-05-26,402.88
2012-05-27,432.196
2012-05-28,442.337
2012-05-29,436.403
2012-05-30,435.904
2012-05-31,427.7
2012-06-01,377.291
2012-06-02,441.198
2012-06-03,462.196
2012-06-04,418.354
2012-06-05,403.432
2012-06-06,447.038
2012-06-07,468.516
2012-06-08,424.848
2012-06-09,395.505
2012-06-10,416.036
2012-06-11,404.914
2012-06-12,411.573
2012-06-13,413.152
2012-06-14,481.587
2012-06-15,454.557
2012-06-16,431.758
2012-06-17,407.217
2012-06-18,474.493
2012-06-19,438.418
2012-06-20,454.925
2012-06-21,438.626
2012-06-22,387.181
2012-06-23,413.985
2012-06-24,417.88
2012-06-25,424.369
2012-06-26,429.675
2012-06-27,446.464
2012-06-28,472.28
2012-06-29,435.711
2012-06-30,434.85
2012-07-01,434.727
2012-07-02,450.907
2012-07-03,405.787
2012-07-04,447.85
2012-07-05,434.744
2012-07-06,511.82
2012-07-07,417.692
2012-07-08,425.172
2012-07-09,394.316
2012-07-10,445.299
2012-07-11,389.949
2012-07-12,414.078
2012-07-13,428.698
2012-07-14,372.458
2012-07-15,428.308
2012-07-16,418.587
2012-07-17,388.307
2012-07-18,425.729
2012-07-19,441.366
2012-07-20,456.534
2012-07-21,401.428
2012-07-22,414.527
2012-07-23,376.973
2012-07-24,434.458
2012-07-25,444.356
2012-07-26,467.553
2012-07-27,452.814
2012-07-28,412.289
2012-07-29,431.67
2012-07-30,394.803
2012-07-31,412.351
2012-08-01,422.393
2012-08-02,386.223
2012-08-03,392.169
2012-08-04,418.254
2012-08-05,428.844
2012-08-06,459.703
2012-08-07,428.812
2012-08-08,403.412
2012-08-09,414.196
2012-08-10,417.116
2012-08-11,419.332
2012-08-12,402.207
2012-08-13,394.132
2012-08-14,434.56
2012-08-15,448.094
2012-08-16,440.966
2012-08-17,479.154
2012-08-18,467.206
2012-08-19,481.319
2012-08-20,443.039
2012-08-21,462.829
2012-08-22,383.54
2012-08-23,391.124
2012-08-24,466.876
2012-08-25,416.401
2012-08-26,384.29
2012-08-27,422.299
2012-08-28,433.959
2012-08-29,442.281
2012-08-30,423.738
2012-08-31,432.141
2012-09-01,439.931
2012-09-02,393.181
2012-09-03,388.393
2012-09-04,390.697
2012-09-05,406.069
2012-09-06,399.996
2012-09-07,491.517
2012-09-08,486.21
2012-09-09,502.158
2012-09-10,445.852
2012-09-11,431.451
2012-09-12,444.106
2012-09-13,411.143
2012-09-14,465.195
2012-09-15,418.401
2012-09-16,484.848
2012-09-17,463.558
2012-09-18,538.914
2012-09-19,413.957
2012-09-20,451.888
2012-09-21,448.899
2012-09-22,459.377
2012-09-23,409.591
2012-09-24,432.787
2012-09-25,446.032
2012-09-26,420.51
2012-09-27,392.627
2012-09-28,511.697
2012-09-29,444.055
2012-09-30,394.708
2012-10-01,417.289
2012-10-02,411.085
2012-10-03,434.915
2012-10-04,469.115
2012-10-05,431.649
2012-10-06,524.506
2012-10-07,442.838
2012-10-08,435.491
2012-10-09,443.496
2012-10-10,432.569
2012-10-11,429.774
2012-10-12,423.296
2012-10-13,441.386
2012-10-14,426.825
2012-10-15,409.407
2012-10-16,420.833
2012-10-17,416.968
2012-10-18,543.836
2012-10-19,503.106
2012-10-20,582.282
2012-10-21,490.313
2012-10-22,480.542
2012-10-23,445.424
2012-10-24,464.146
2012-10-25,421.652
2012-10-26,451.628
2012-10-27,451.076
2012-10-28,398.206
2012-10-29,404.274
2012-10-30,424.067
2012-10-31,494.97
2012-11-01,419.441
2012-11-02,423.24
2012-11-03,396.095
2012-11-04,440.192
2012-11-05,405.591
2012-11-06,411.398
2012-11-07,419.972
2012-11-08,546.425
2012-11-09,491.246
2012-11-10,435.584
2012-11-11,434.243
2012-11-12,391.812
2012-11-13,399.928
2012-11-14,413.753
2012-11-15,456.408
2012-11-16,416.087
2012-11-17,412.177
2012-11-18,435.648
2012-11-19,419.054
2012-11-20,410.807
2012-11-21,416.091
2012-11-22,480.751
2012-11-23,423.355
2012-11-24,442.282
2012-11-25,443.832
2012-11-26,585.635
2012-11-27,488.224
2012-11-28,499.046
2012-11-29,457.149
2012-11-30,426.517
2012-12-01,408.696
2012-12-02,417.324
2012-12-03,486.478
2012-12-04,448.639
2012-12-05,424.671
2012-12-06,460.573
2012-12-07,542.701
2012-12-08,427.08
2012-12-09,439.266
2012-12-10,453.751
2012-12-11,420.286
2012-12-12,574.957
2012-12-13,622.175
2012-12-14,475.768
2012-12-15,563.753
2012-12-16,562.581
2012-12-17,572.602
2012-12-18,513.453
2012-12-19,414.837
2012-12-20,475.653
2012-12-21,484.277
2012-12-22,459.011
2012-12-23,411.288
2012-12-24,429.136
2012-12-25,425.361
2012-12-26,419.596
2012-12-27,441.936
2012-12-28,416.696
2012-12-29,425.666
2012-12-30,412.008
2012-12-31,403.648
2013-01-01,443.33
2013-01-02,392.42
2013-01-03,450.291
2013-01-04,446.449
2013-01-05,433.763
2013-01-06,396.706
2013-01-07,398.129
2013-01-08,401.085
2013-01-09,424.68
2013-01-10,527.953
2013-01-11,515.118
2013-01-12,407.98
2013-01-13,462.216
2013-01-14,430.097
2013-01-15,514.77
2013-01-16,420.209
2013-01-17,432.415
2013-01-18,562.682
2013-01-19,460.989
2013-01-20,478.995
2013-01-21,514.631
2013-01-22,479.444
2013-01-23,451.259
2013-01-24,447.072
2013-01-25,422.842
2013-01-26,432.211
2013-01-27,490.412
2013-01-28,444.045
2013-01-29,491.468
2013-01-30,511.791
2013-01-31,416.129
2013-02-01,508.51
2013-02-02,471.384
2013-02-03,406.051
2013-02-04,470.739
2013-02-05,483.805
2013-02-06,430.38
2013-02-07,446.407
2013-02-08,439.89
2013-02-09,475.705
2013-02-10,562.739
2013-02-11,462.398
2013-02-12,458.767
2013-02-13,418.405
2013-02-14,568.164
2013-02-15,436.723
2013-02-16,435.285
2013-02-17,409.41
2013-02-18,407.365
2013-02-19,414.188
2013-02-20,413.751
2013-02-21,398.003
2013-02-22,401.328
2013-02-23,408.393
2013-02-24,363.075
2013-02-25,321.714
2013-02-26,306.953
2013-02-27,421.289
2013-02-28,424.74
2013-03-01,430.841
2013-03-02,399.261
2013-03-03,408.877
2013-03-04,413.824
2013-03-05,420.688
2013-03-06,420.132
2013-03-07,428.362
2013-03-08,438.473
2013-03-09,415.638
2013-03-10,416.918
2013-03-11,415.002
2013-03-12,423.439
2013-03-13,409.2
2013-03-14,405.155
2013-03-15,412.92
2013-03-16,422.748
2013-03-17,414.906
2013-03-18,444.868
2013-03-19,407.379
2013-03-20,424.943
2013-03-21,409.759
2013-03-22,413.062
2013-03-23,412.627
2013-03-24,411.713
2013-03-25,407.013
2013-03-26,424.666
2013-03-27,411.5
2013-03-28,494.682
2013-03-29,471.207
2013-03-30,508.164
2013-03-31,427.948
2013-04-01,404.717
2013-04-02,408.2
2013-04-03,407.698
2013-04-04,407.059
2013-04-05,414.18
2013-04-06,413.958
2013-04-07,406.088
2013-04-08,466.101
2013-04-09,501.203
2013-04-10,410.692
2013-04-11,538.865
2013-04-12,467.847
2013-04-13,450.189
2013-04-14,444.103
2013-04-15,443.127
2013-04-16,447.09
2013-04-17,458.86
2013-04-18,435.157
2013-04-19,515.452
2013-04-20,518.244
2013-04-21,420.345
2013-04-22,425.842
2013-04-23,419.997
2013-04-24,444.851
2013-04-25,458.786
2013-04-26,476.644
2013-04-27,443.673
2013-04-28,411.118
2013-04-29,453.454
2013-04-30,410.272
2013-05-01,409.676
2013-05-02,418.049
2013-05-03,417.713
2013-05-04,444.805
2013-05-05,453.213
2013-05-06,445.849
2013-05-07,425.138
2013-05-08,426.008
2013-05-09,418.728
2013-05-10,402.544
2013-05-11,407.73
2013-05-12,403.632
2013-05-13,398.627
2013-05-14,413.99
2013-05-15,437.519
2013-05-16,401.434
2013-05-17,395.292
2013-05-18,395.098
2013-05-19,393.067
2013-05-20,391.598
2013-05-21,404.093
2013-05-22,411.087
2013-05-23,401.999
2013-05-24,409.357
2013-05-25,409.906
2013-05-26,397.466
2013-05-27,403.773
2013-05-28,446.542
2013-05-29,427.52
2013-05-30,403.948
2013-05-31,479.127
2013-06-01,471.712
2013-06-02,387.564
2013-06-03,394.533
2013-06-04,385.984
2013-06-05,405.985
2013-06-06,430.452
2013-06-07,447.52
2013-06-08,425.256
2013-06-09,436.52
2013-06-10,449.405
2013-06-11,406.388
2013-06-12,469.262
2013-06-13,433.804
2013-06-14,409.972
2013-06-15,454.137
2013-06-16,424.314
2013-06-17,453.909
2013-06-18,413.993
2013-06-19,459.171
2013-06-20,440.01
2013-06-21,424.782
2013-06-22,418.55
2013-06-23,403.244
2013-06-24,480.237
2013-06-25,390.194
2013-06-26,409.523
2013-06-27,447.281
2013-06-28,402.546
2013-06-29,466.003
2013-06-30,386.214
2013-07-01,433.427
2013-07-02,442.828
2013-07-03,510.687
2013-07-04,400.43
2013-07-05,380.983
2013-07-06,397.414
2013-07-07,397.461
2013-07-08,390.541
2013-07-09,396.232
2013-07-10,395.157
2013-07-11,383.901
2013-07-12,383.53
2013-07-13,408.708
2013-07-14,390.743
2013-07-15,409.297
2013-07-16,409.497
2013-07-17,453.258
2013-07-18,432.779
2013-07-19,416.195
2013-07-20,395.96
2013-07-21,444.043
2013-07-22,451.841
2013-07-23,425.885
2013-07-24,411.819
2013-07-25,450.263
2013-07-26,459.804
2013-07-27,455.862
2013-07-28,440.774
2013-07-29,510.378
2013-07-30,402.173
2013-07-31,424.451
2013-08-01,474.211
2013-08-02,473.086
2013-08-03,418.902
2013-08-04,421.617
2013-08-05,437.599
2013-08-06,430.969
2013-08-07,476.564
2013-08-08,485.747
2013-08-09,393.35
2013-08-10,407.405
2013-08-11,392.348
2013-08-12,406.802
2013-08-13,367.455
2013-08-14,391.619
2013-08-15,405.033
2013-08-16,404.391
2013-08-17,383.985
2013-08-18,412.716
2013-08-19,414.353
2013-08-20,394.721
2013-08-21,387.954
2013-08-22,401.789
2013-08-23,418.396
2013-08-24,430.726
2013-08-25,379.984
2013-08-26,393.405
2013-08-27,405.447
2013-08-28,412.177
2013-08-29,454.613
2013-08-30,435.197
2013-08-31,420.148
2013-09-01,382.025
2013-09-02,397.266
2013-09-03,421.072
2013-09-04,425.281
2013-09-05,438.852
2013-09-06,454.343
2013-09-07,419.335
2013-09-08,470.75
2013-09-09,388.38
2013-09-10,389.288
2013-09-11,388.204
2013-09-12,406.115
2013-09-13,396.377
2013-09-14,454.766
2013-09-15,464.81
2013-09-16,402.886
2013-09-17,389.072
2013-09-18,444.394
2013-09-19,389.911
2013-09-20,384.319
2013-09-21,423.974
2013-09-22,481.614
2013-09-23,438.732
2013-09-24,487.151
2013-09-25,420.119
2013-09-26,467.982
2013-09-27,426.671
2013-09-28,423.284
2013-09-29,393.482
2013-09-30,378.607
2013-10-01,390.761
2013-10-02,389.215
2013-10-03,385.149
2013-10-04,446.182
2013-10-05,423.853
2013-10-06,403.185
2013-10-07,398.175
2013-10-08,406.165
2013-10-09,390.834
2013-10-10,418.992
2013-10-11,391.501
2013-10-12,408.473
2013-10-13,413.209
2013-10-14,437.36
2013-10-15,435.03
2013-10-16,420.626
2013-10-17,392.175
2013-10-18,477.962
2013-10-19,441.462
2013-10-20,457.672
2013-10-21,432.069
2013-10-22,447.965
2013-10-23,466.62
2013-10-24,422.186
2013-10-25,426.02
2013-10-26,426.843
2013-10-27,453.649
2013-10-28,384.321
2013-10-29,445.188
2013-10-30,394.636
2013-10-31,414.604
2013-11-01,476.966
2013-11-02,457.843
2013-11-03,434.139
2013-11-04,469.311
2013-11-05,432.796
2013-11-06,429.843
2013-11-07,386.38
2013-11-08,431.088
2013-11-09,416.103
2013-11-10,411.503
2013-11-11,376.245
2013-11-12,385.19
2013-11-13,400.586
2013-11-14,409.408
2013-11-15,395.294
2013-11-16,389.676
2013-11-17,390.358
2013-11-18,389.543
2013-11-19,432.378
2013-11-20,451.294
2013-11-21,500.735
2013-11-22,501.611
2013-11-23,441.805
2013-11-24,396.835
2013-11-25,380.13
2013-11-26,386.967
2013-11-27,387.554
2013-11-28,408.462
2013-11-29,426.267
2013-11-30,470.851
2013-12-01,379.894
2013-12-02,382.581
2013-12-03,427.28
2013-12-04,418.343
2013-12-05,437.541
2013-12-06,410.089
2013-12-07,392.514
2013-12-08,530.855
2013-12-09,577.338
2013-12-10,630.472
2013-12-11,632.972
2013-12-12,604.392
2013-12-13,479.94
2013-12-14,504.65
2013-12-15,431.897
2013-12-16,447.993
2013-12-17,452.805
2013-12-18,470.846
2013-12-19,469.035
2013-12-20,468.139
2013-12-21,455.338
2013-12-22,452.561
2013-12-23,459.135
2013-12-24,455.338
2013-12-25,452.561
2013-12-26,460.03
2013-12-27,451.02
2013-12-28,434.175
2013-12-29,424.842
2013-12-30,418.805
2013-12-31,419.806
2014-01-01,415.955
2014-01-02,412.639
2014-01-03,407.769
2014-01-04,405.692
2014-01-05,405.154
2014-01-06,404.446
2014-01-07,410.236
2014-01-08,412.807
2014-01-09,406.644
2014-01-10,396.789
2014-01-11,401.109
2014-01-12,410.107
2014-01-13,417.989
2014-01-14,464.736
2014-01-15,431.339
2014-01-16,433.255
2014-01-17,443.429
2014-01-18,387.736
2014-01-19,398.344
2014-01-20,433.831
2014-01-21,404.195
2014-01-22,399.817
2014-01-23,530.003
2014-01-24,450.49
2014-01-25,461.355
2014-01-26,408.248
2014-01-27,405.432
2014-01-28,405.349
2014-01-29,484.165
2014-01-30,429.439
2014-01-31,498.521
2014-02-01,471.437
2014-02-02,478.145
2014-02-03,392.453
2014-02-04,404.702
2014-02-05,424.297
2014-02-06,387.909
2014-02-07,396.291
2014-02-08,400.009
2014-02-09,397.633
2014-02-10,411.492
2014-02-11,425.925
2014-02-12,396.005
2014-02-13,438.1
2014-02-14,376.179
2014-02-15,406.566
2014-02-16,416.615
2014-02-17,399.849
2014-02-18,433.037
2014-02-19,420.739
2014-02-20,407.602
2014-02-21,417.728
2014-02-22,421.188
2014-02-23,401.476
2014-02-24,463.697
2014-02-25,413.035
2014-02-26,426.607
2014-02-27,411.306
2014-02-28,440.488
2014-03-01,392.54
2014-03-02,392.73
2014-03-03,405.046
2014-03-04,407.199
2014-03-05,395.314
2014-03-06,394.481
2014-03-07,403.41
2014-03-08,403.946
2014-03-09,412.792
2014-03-10,408.826
2014-03-11,395.081
2014-03-12,413.868
2014-03-13,412.54
2014-03-14,415.337
2014-03-15,411.269
2014-03-16,387.602
2014-03-17,399.339
2014-03-18,407.757
2014-03-19,380.662
2014-03-20,409.17
2014-03-21,406.526
2014-03-22,410.773
2014-03-23,410.8
2014-03-24,399.334
2014-03-25,478.399
2014-03-26,394.685
2014-03-27,409.508
2014-03-28,412.668
2014-03-29,414.721
2014-03-30,418.231
2014-03-31,433.293
2014-04-01,437.582
2014-04-02,427.329
2014-04-03,446.963
2014-04-04,443.19
2014-04-05,417.754
2014-04-06,412.963
2014-04-07,453.397
2014-04-08,463.408
2014-04-09,388.251
2014-04-10,429.452
2014-04-11,420.824
2014-04-12,419.89
2014-04-13,373.935
2014-04-14,388.494
2014-04-15,378.686
2014-04-16,383.757
2014-04-17,392.294
2014-04-18,441.473
2014-04-19,402.984
2014-04-20,397.621
2014-04-21,434.824
2014-04-22,412.413
2014-04-23,396.155
2014-04-24,403.24
2014-04-25,441.027
2014-04-26,395.094
2014-04-27,449.143
2014-04-28,456.732
2014-04-29,424.577
2014-04-30,470.356
2014-05-01,413.701
2014-05-02,411.959
2014-05-03,417.859
2014-05-04,378.588
2014-05-05,401.5
2014-05-06,415.398
2014-05-07,409.413
2014-05-08,403.551
2014-05-09,405.727
2014-05-10,390.416
2014-05-11,390.966
