"TIMESTAMP","netrad","netrad_method","netrad_approx","netrad_simple","netrad_energy_balance"
2015-07-17,-9911.0127,"Energy Balance",167.127721318629,190.7829,-9911.0127
2015-07-18,-9918.6725,"Energy Balance",144.369788104815,148.7619,-9918.6725
2015-07-19,-9919.7171,"Energy Balance",150.444965007069,164.479,-9919.7171
2015-07-20,-9911.4564,"Energy Balance",183.318212163284,205.9932,-9911.4564
2015-07-21,-9891.0534,"Energy Balance",196.218441454521,223.839,-9891.0534
2015-07-22,-9912.0056,"Energy Balance",188.886972728519,195.7102,-9912.0056
2015-07-23,-9924.7941,"Energy Balance",120.884762109307,120.6534,-9924.7941
2015-07-24,-9882.1507,"Energy Balance",212.388300288685,219.2701,-9882.1507
2015-07-25,-9888.4834,"Energy Balance",123.881400182743,144.1538,-9888.4834
2015-07-26,-9914.4224,"Energy Balance",128.074651281395,136.8633,-9914.4224
2015-07-27,-9840.933,"Energy Balance",207.0590944233,204.519,-9840.933
2015-07-28,-9907.9162,"Energy Balance",130.125609185769,134.3545,-9907.9162
2015-07-29,-9942.83706,"Energy Balance",82.3393144558304,74.7257,-9942.83706
2015-07-30,-9873.4339,"Energy Balance",164.695370000767,201.6273,-9873.4339
2015-07-31,-9848.4376,"Energy Balance",175.78601053321,210.6839,-9848.4376
2015-08-01,-9946.54558,"Energy Balance",89.03511149073,69.5198,-9946.54558
2015-08-02,-9843.3169,"Energy Balance",202.899083165508,220.017,-9843.3169
2015-08-03,-9860.894,"Energy Balance",194.877679634488,223.713,-9860.894
2015-08-04,-9941.168,"Energy Balance",91.2276413334092,99.2033,-9941.168
2015-08-05,-9880.9853,"Energy Balance",195.010557896021,218.9971,-9880.9853
2015-08-06,-9894.145,"Energy Balance",185.163769548425,203.9002,-9894.145
2015-08-07,-9897.2823,"Energy Balance",175.481486207216,204.8228,-9897.2823
2015-08-08,-9883.059,"Energy Balance",174.234021972625,191.3926,-9883.059
2015-08-09,-9909.63269,"Energy Balance",117.924837118872,102.4317,-9909.63269
2015-08-10,-9892.7555,"Energy Balance",150.176611397176,141.827,-9892.7555
2015-08-11,-9886.4268,"Energy Balance",182.635116030583,185.1962,-9886.4268
2015-08-12,-9902.5793,"Energy Balance",162.500462787233,185.6862,-9902.5793
2015-08-13,-9892.0882,"Energy Balance",175.77568064242,183.8487,-9892.0882
2015-08-14,-9941.8778,"Energy Balance",77.1448609576267,68.0127,-9941.8778
2015-08-15,-9946.58198,"Energy Balance",60.6941446889395,49.5411,-9946.58198
2015-08-16,-9929.7321,"Energy Balance",99.5974309438093,83.9755,-9929.7321
2015-08-17,-9916.3451,"Energy Balance",111.993102106981,115.7177,-9916.3451
2015-08-18,-9898.4186,"Energy Balance",154.260081788411,159.3221,-9898.4186
2015-08-19,-9947.85884,"Energy Balance",72.0997580107119,64.1837,-9947.85884
2015-08-20,-9900.1822,"Energy Balance",145.374929571066,162.8291,-9900.1822
2015-08-21,-9885.5516,"Energy Balance",168.143926084805,204.1193,-9885.5516
2015-08-22,-9886.399,"Energy Balance",164.307559845332,202.0725,-9886.399
2015-08-23,-9956.00447,"Energy Balance",67.6380550970152,72.3373,-9956.00447
2015-08-24,-9957.583129,"Energy Balance",66.3138307567941,42.6125,-9957.583129
2015-08-25,-9871.4899,"Energy Balance",159.749729569816,201.8436,-9871.4899
2015-08-26,-9890.0134,"Energy Balance",154.343529434727,197.0178,-9890.0134
2015-08-27,-9891.8423,"Energy Balance",152.06755901826,182.917,-9891.8423
2015-08-28,-9894.776417,"Energy Balance",154.182650344658,172.1986,-9894.776417
2015-08-29,-9890.34151,"Energy Balance",162.932704241415,187.0337,-9890.34151
2015-08-30,-9896.43323,"Energy Balance",150.778800407461,182.7679,-9896.43323
2015-08-31,-9883.46750084,"Energy Balance",159.883738860411,186.6914,-9883.46750084
2015-09-01,-9951.6212,"Energy Balance",63.4590164941931,56.161,-9951.6212
2015-09-02,-9889.705106,"Energy Balance",144.570775170882,157.3922,-9889.705106
2015-09-03,-9948.4119,"Energy Balance",72.7278058195994,75.5545,-9948.4119
2015-09-04,-9901.99935,"Energy Balance",125.585003456713,147.9443,-9901.99935
2015-09-05,-9939.2352,"Energy Balance",72.857330759674,77.7336,-9939.2352
2015-09-06,-9928.09451,"Energy Balance",92.1897311908385,104.069,-9928.09451
2015-09-07,-9909.0183,"Energy Balance",122.846403806304,173.3494,-9909.0183
2015-09-08,-9901.7141,"Energy Balance",124.004412828617,171.4153,-9901.7141
2015-09-09,-9898.5055,"Energy Balance",128.120277844143,175.7819,-9898.5055
2015-09-10,-9903.3401,"Energy Balance",125.150283842109,170.576,-9903.3401
2015-09-11,-9913.6831,"Energy Balance",125.852171897173,145.3655,-9913.6831
2015-09-12,-9899.2397,"Energy Balance",141.594659115676,144.7404,-9899.2397
2015-09-13,-9929.72595,"Energy Balance",116.571580021251,111.8824,-9929.72595
2015-09-14,-9904.25759,"Energy Balance",136.525200116166,132.797,-9904.25759
2015-09-15,-9970.01462,"Energy Balance",44.1231150387326,55.5975,-9970.01462
2015-09-16,-9951.22022,"Energy Balance",84.4729010894679,88.2399,-9951.22022
2015-09-17,-9965.9042,"Energy Balance",47.1087530475817,40.2045,-9965.9042
2015-09-18,-9967.93449,"Energy Balance",53.0251938519042,53.1454,-9967.93449
2015-09-19,-9922.97326,"Energy Balance",121.14541467279,117.2745,-9922.97326
2015-09-20,-9909.3176,"Energy Balance",125.419349228865,149.0363,-9909.3176
2015-09-21,-9922.9442,"Energy Balance",103.5701764506,142.8231,-9922.9442
2015-09-22,-9954.18878,"Energy Balance",56.0667338905516,62.0284,-9954.18878
2015-09-23,-9980.44977,"Energy Balance",53.3944570662333,35.0259,-9980.44977
2015-09-24,-9930.3155,"Energy Balance",96.4491692164273,123.2287,-9930.3155
2015-09-25,-9914.7117,"Energy Balance",99.6482813281209,140.5152,-9914.7117
2015-09-26,-9941.70702,"Energy Balance",65.8688017451721,95.6592,-9941.70702
2015-09-27,-9925.7422,"Energy Balance",93.39484267303,116.8916,-9925.7422
2015-09-28,-9922.5611,"Energy Balance",84.4056704767014,141.5253,-9922.5611
2015-09-29,-9932.5122,"Energy Balance",83.0776986751196,144.8244,-9932.5122
2015-09-30,-9959.97706,"Energy Balance",47.9512625023742,83.8719,-9959.97706
2015-10-01,-9945.64857,"Energy Balance",65.8200925409512,108.0198,-9945.64857
2015-10-02,-9923.4557,"Energy Balance",101.765309126987,131.2185,-9923.4557
2015-10-03,-9942.592,"Energy Balance",94.7856139750001,116.536,-9942.592
2015-10-04,-9921.9788,"Energy Balance",124.028901086122,130.907,-9921.9788
2015-10-05,-9944.19288,"Energy Balance",104.893584242937,84.3738,-9944.19288
2015-10-06,-9984.12466,"Energy Balance",60.9046734806454,33.7953,-9984.12466
2015-10-07,-9966.5332,"Energy Balance",54.9591411358922,47.2752,-9966.5332
2015-10-08,-9961.10345,"Energy Balance",54.8320144974651,69.4645,-9961.10345
2015-10-09,-9948.21511,"Energy Balance",61.4854736663943,84.0203,-9948.21511
2015-10-10,-9982.8629,"Energy Balance",27.4499568438887,19.8947,-9982.8629
2015-10-11,-9961.6516,"Energy Balance",55.6795862525931,49.1792,-9961.6516
2015-10-12,-9953.83209,"Energy Balance",67.2977029563419,87.0345,-9953.83209
2015-10-13,-9979.5895,"Energy Balance",11.2236802410164,12.173,-9979.5895
2015-10-14,-9953.76911,"Energy Balance",54.5014138446071,59.8745,-9953.76911
2015-10-15,-9977.74801,"Energy Balance",39.3262236508925,22.4483,-9977.74801
2015-10-16,-9973.85095,"Energy Balance",31.9728397478723,41.7956,-9973.85095
2015-10-17,-9985.3973654,"Energy Balance",26.2877471809246,24.1521,-9985.3973654
2015-10-18,-9983.759237,"Energy Balance",36.1266858558525,20.643,-9983.759237
2015-10-19,-9957.69014,"Energy Balance",40.9138981089984,70.4844,-9957.69014
2015-10-20,-9956.67295,"Energy Balance",38.1110747252217,73.6666,-9956.67295
2015-10-21,-9967.72036,"Energy Balance",42.9638962862211,49.931,-9967.72036
2015-10-22,-9965.797,"Energy Balance",55.2155984276715,46.9819,-9965.797
2015-10-23,-9981.42258,"Energy Balance",48.3022693067887,31.8836,-9981.42258
2015-10-24,-9964.706721,"Energy Balance",52.1835909880137,72.7895,-9964.706721
2015-10-25,-9966.58273,"Energy Balance",43.9683091269873,72.3415,-9966.58273
2015-10-26,-9972.18667,"Energy Balance",41.4711436351411,51.3198,-9972.18667
2015-10-27,-9983.136376,"Energy Balance",35.328105126979,27.8453,-9983.136376
2015-10-28,-9956.0928,"Energy Balance",69.6182950780977,62.0235,-9956.0928
2015-10-29,-9962.13275,"Energy Balance",67.9628123422261,52.087,-9962.13275
2015-10-30,-9978.0624,"Energy Balance",45.6566622191455,60.1545,-9978.0624
2015-10-31,-9983.258541,"Energy Balance",38.8797079374173,30.0944,-9983.258541
2015-11-01,-9971.26328,"Energy Balance",32.1458576000352,41.5128,-9971.26328
2015-11-02,-9978.62474,"Energy Balance",40.5136022406848,18.3988,-9978.62474
2015-11-03,-9978.00097,"Energy Balance",33.3213933470843,27.2055,-9978.00097
2015-11-04,-9959.3534,"Energy Balance",59.1639229901697,69.3371,-9959.3534
2015-11-05,-9960.4913,"Energy Balance",46.86785295781,60.5234,-9960.4913
2015-11-06,-9967.21275,"Energy Balance",49.2304399409257,66.4181,-9967.21275
2015-11-07,-9966.687315,"Energy Balance",56.9176448953013,74.802,-9966.687315
2015-11-08,-9962.69365,"Energy Balance",37.5143294744963,79.6369,-9962.69365
2015-11-09,-9973.10189,"Energy Balance",21.5587100107986,57.5596,-9973.10189
2015-11-10,-9961.4151,"Energy Balance",34.2077336239108,78.3874,-9961.4151
2015-11-11,-9967.1305,"Energy Balance",19.2879794180461,56.2275,-9967.1305
2015-11-12,-9984.40941,"Energy Balance",40.2317963818804,43.3699,-9984.40941
2015-11-13,-9990.21107,"Energy Balance",29.7813906555995,49.0126,-9990.21107
2015-11-14,-9983.802,"Energy Balance",45.5126869719718,60.263,-9983.802
2015-11-15,-9991.6633,"Energy Balance",18.5927468910544,54.6889,-9991.6633
2015-11-16,-9968.1469,"Energy Balance",10.9667075997472,63.5782,-9968.1469
2015-11-17,-9996.6404,"Energy Balance",21.3254828283968,31.6253,-9996.6404
2015-11-18,-9981.0811,"Energy Balance",25.0465963356175,72.5585,-9981.0811
2015-11-19,-9988.484,"Energy Balance",36.204992660597,57.295,-9988.484
2015-11-20,-10022.8452,"Energy Balance",29.8249292911023,7.3416,-10022.8452
2015-11-21,-9954.44667,"Energy Balance",35.1508714356983,25.9427,-9954.44667
2015-11-22,-9954.22702,"Energy Balance",36.727177970045,31.9172,-9954.22702
2015-11-23,-9944.976,"Energy Balance",8.12643894552014,40.2374,-9944.976
2015-11-24,-9944.7629,"Energy Balance",27.8721215939188,57.7682,-9944.7629
2015-11-25,-9954.7438,"Energy Balance",48.0885506771057,25.8972,-9954.7438
2015-11-26,-9962.43795,"Energy Balance",16.7195894033873,21.7658,-9962.43795
2015-11-27,-9967.69169,"Energy Balance",-3.87095361650165,22.2397,-9967.69169
2015-11-28,-9955.3024,"Energy Balance",38.6072577710605,43.9187,-9955.3024
2015-11-29,-9973.83171,"Energy Balance",30.4281461735605,20.1446,-9973.83171
2015-11-30,-9991.5759,"Energy Balance",35.4769089599893,31.6554,-9991.5759
2015-12-01,-9991.8088,"Energy Balance",4.56881599347969,23.7076,-9991.8088
2015-12-02,-9974.3255,"Energy Balance",28.1245311708852,20.2832,-9974.3255
2015-12-03,-9981.67157,"Energy Balance",38.9098241021483,16.7538,-9981.67157
2015-12-04,-9964.4864,"Energy Balance",34.065059810078,10.0681,-9964.4864
2015-12-05,-9966.1116,"Energy Balance",40.8422707278602,17.8857,-9966.1116
2015-12-06,-9959.1653,"Energy Balance",28.2985082589175,22.8865,-9959.1653
2015-12-07,-9969.2296,"Energy Balance",46.0828248328361,21.9142,-9969.2296
2015-12-08,-9961.5915,"Energy Balance",40.5951600000164,17.0443,-9961.5915
2015-12-09,-9978.88672,"Energy Balance",9.87695303195306,26.453,-9978.88672
2015-12-10,-9970.87689,"Energy Balance",32.7943879859958,13.8978,-9970.87689
2015-12-11,-9950.7136,"Energy Balance",18.270606137288,29.7395,-9950.7136
2015-12-12,-9950.6584,"Energy Balance",12.3921885580945,53.5738,-9950.6584
2015-12-13,-9972.80797,"Energy Balance",31.203427555089,16.2379,-9972.80797
2015-12-14,-9965.0453,"Energy Balance",39.4412507316556,19.0855,-9965.0453
2015-12-15,-9980.9944,"Energy Balance",36.915601701959,16.408,-9980.9944
2015-12-16,-9983.52499,"Energy Balance",38.752270391229,23.8378,-9983.52499
2015-12-17,-9982.27582,"Energy Balance",37.5432368605788,20.0396,-9982.27582
2015-12-18,-9970.3683,"Energy Balance",34.9492002984871,27.2783,-9970.3683
2015-12-19,-9987.96636,"Energy Balance",38.7682271396166,18.1622,-9987.96636
2015-12-20,-9973.34997,"Energy Balance",48.6879036115253,26.6399,-9973.34997
2015-12-21,-10001.92572,"Energy Balance",5.07730871034425,16.0804,-10001.92572
2015-12-22,-9988.052498,"Energy Balance",34.3581435410513,31.794,-9988.052498
2015-12-23,-9981.12893,"Energy Balance",16.6543949771394,39.5115,-9981.12893
2015-12-24,-9976.54783,"Energy Balance",24.0373159321031,39.4317,-9976.54783
2015-12-25,-9971.87842,"Energy Balance",1.49741186067337,52.0114,-9971.87842
2015-12-26,-9971.5454,"Energy Balance",19.8827829613143,38.9025,-9971.5454
2015-12-27,-9970.7982,"Energy Balance",25.9928920941645,37.2897,-9970.7982
2015-12-28,-9963.33,"Energy Balance",35.0287391494366,16.6299,-9963.33
2015-12-29,-9973.2203,"Energy Balance",40.306680970045,20.3392,-9973.2203
2015-12-30,-9954.7006,"Energy Balance",47.0261409368169,47.5139,-9954.7006
2015-12-31,-9978.2095,"Energy Balance",33.2430344765167,10.6386,-9978.2095
2016-01-01,-9992.16067,"Energy Balance",32.8375056895864,14.9534,-9992.16067
2016-01-02,-9998.79759,"Energy Balance",32.3523913228155,11.8587,-9998.79759
2016-01-03,-9966.0255,"Energy Balance",38.1645324080366,33.1555,-9966.0255
2016-01-04,-9933.8537,"Energy Balance",27.7629337862961,14.6069,-9933.8537
2016-01-05,-9920.3193,"Energy Balance",37.7950225423104,40.068,-9920.3193
2016-01-06,-9938.6317,"Energy Balance",53.4977250999326,45.2291,-9938.6317
2016-01-07,-9922.7476,"Energy Balance",22.3955570142233,10.0856,-9922.7476
2016-01-08,-9940.6031,"Energy Balance",15.966704535426,11.5507,-9940.6031
2016-01-09,-9974.12472,"Energy Balance",24.758724350857,11.1384,-9974.12472
2016-01-10,-9931.74657,"Energy Balance",31.8503942141141,11.2154,-9931.74657
2016-01-11,-9930.3948,"Energy Balance",32.0243504581373,18.7887,-9930.3948
2016-01-12,-9948.5361,"Energy Balance",45.3795255569762,21.5061,-9948.5361
2016-01-13,-9854.8519,"Energy Balance",12.8120416844312,25.4541,-9854.8519
2016-01-14,-9762.14212,"Energy Balance",-0.83925787731539,15.5442,-9762.14212
2016-01-15,-9768.6669,"Energy Balance",34.2140823899798,44.9904,-9768.6669
2016-01-16,-9771.89926,"Energy Balance",51.1236988060531,31.1486,-9771.89926
2016-01-17,-9769.48,"Energy Balance",33.5615073420356,34.8705,-9769.48
2016-01-18,-9852.6352,"Energy Balance",18.8772779355463,39.8916,-9852.6352
2016-01-19,-9814.80398,"Energy Balance",45.2639749389585,28.7847,-9814.80398
2016-01-20,-9818.84428,"Energy Balance",52.8935898444681,36.6394,-9818.84428
2016-01-21,-9731.9811,"Energy Balance",16.2028814931336,63.7805,-9731.9811
2016-01-22,-9791.08327,"Energy Balance",34.3423792576579,58.6068,-9791.08327
2016-01-23,-9884.57309,"Energy Balance",45.2709205713296,60.8132,-9884.57309
2016-01-24,-9896.36595,"Energy Balance",41.1421180592787,27.097,-9896.36595
2016-01-25,-9882.1164,"Energy Balance",43.1372640935422,66.1822,-9882.1164
2016-01-26,-9832.2131,"Energy Balance",22.6085729025094,63.1589,-9832.2131
2016-01-27,-9931.4475,"Energy Balance",15.2542204235515,35.1771,-9931.4475
2016-01-28,-9990.845391,"Energy Balance",22.017613474567,31.3642,-9990.845391
2016-01-29,-9970.6867,"Energy Balance",29.3879676011859,45.1325,-9970.6867
2016-01-30,-9963.46474,"Energy Balance",40.4054948600791,49.8316,-9963.46474
2016-01-31,-9988.018156,"Energy Balance",43.0593226676086,15.8298,-9988.018156
2016-02-01,-9970.4527,"Energy Balance",39.849154391291,51.7174,-9970.4527
2016-02-02,-9959.88533,"Energy Balance",39.787685419415,67.3407,-9959.88533
2016-02-03,-9982.07909,"Energy Balance",19.7779627543163,13.1271,-9982.07909
2016-02-04,-9963.7858,"Energy Balance",35.9590117412023,21.3283,-9963.7858
2016-02-05,-9911.3518,"Energy Balance",55.9301776700758,68.1051,-9911.3518
2016-02-06,-9915.3434,"Energy Balance",40.7589050831382,55.5681,-9915.3434
2016-02-07,-9946.02204,"Energy Balance",15.3582324996353,16.3317,-9946.02204
2016-02-08,-9958.52596,"Energy Balance",29.3407342200113,37.9785,-9958.52596
2016-02-09,-9982.3147,"Energy Balance",21.1481652098072,17.4132,-9982.3147
2016-02-10,-9822.7887,"Energy Balance",49.8172836939749,49.5243,-9822.7887
2016-02-11,-9763.1604,"Energy Balance",51.1781625041032,78.7696,-9763.1604
2016-02-12,-9843.4118,"Energy Balance",44.709115619808,30.8217,-9843.4118
2016-02-13,-9894.4585,"Energy Balance",53.8748203432425,30.2036,-9894.4585
2016-02-14,-9810.9113,"Energy Balance",22.4314331756931,15.4875,-9810.9113
2016-02-15,-9671.9618,"Energy Balance",54.3016934842694,51.4507,-9671.9618
2016-02-16,-9578.5405,"Energy Balance",33.6130150526037,25.3806,-9578.5405
2016-02-17,-9816.2323,"Energy Balance",36.9815431935589,25.732,-9816.2323
2016-02-18,-9778.1852,"Energy Balance",49.9535032584967,56.9401,-9778.1852
2016-02-19,-9802.984,"Energy Balance",35.9064403511654,38.4769,-9802.984
2016-02-20,-9837.4143,"Energy Balance",19.1431574339873,19.0148,-9837.4143
2016-02-21,-9965.6468,"Energy Balance",56.1470897516916,81.5703,-9965.6468
2016-02-22,-9955.590407,"Energy Balance",42.7099501983195,75.8233,-9955.590407
2016-02-23,-9890.15162,"Energy Balance",34.9545484522104,27.5856,-9890.15162
2016-02-24,-9898.95644,"Energy Balance",38.6370985228082,31.7163,-9898.95644
2016-02-25,-9875.0164,"Energy Balance",45.6761824888243,31.402,-9875.0164
2016-02-26,-9782.1419,"Energy Balance",18.2815060432913,37.0636,-9782.1419
2016-02-27,-9752.1036,"Energy Balance",50.6240097552351,103.8163,-9752.1036
2016-02-28,-9745.4856,"Energy Balance",32.2189486168163,58.0566,-9745.4856
2016-02-29,-9703.1451,"Energy Balance",40.251659521073,22.0227,-9703.1451
2016-03-01,-9797.405,"Energy Balance",71.3369443980629,66.7352,-9797.405
2016-03-02,-9874.52723,"Energy Balance",56.0121626527846,41.2538,-9874.52723
2016-03-03,-9828.182,"Energy Balance",60.4312356811648,42.8568,-9828.182
2016-03-04,-9867.8685,"Energy Balance",41.9582930606156,44.8385,-9867.8685
2016-03-05,-9947.49112,"Energy Balance",49.8948824921578,25.4373,-9947.49112
2016-03-06,-9847.3058,"Energy Balance",67.234689150047,66.2893,-9847.3058
2016-03-07,-9820.9551,"Energy Balance",89.4177115099218,110.0568,-9820.9551
2016-03-08,-9836.8539,"Energy Balance",54.9902306940724,71.631,-9836.8539
2016-03-09,-9799.3794,"Energy Balance",69.5898840584141,112.7798,-9799.3794
2016-03-10,-9842.6693,"Energy Balance",95.7554098740096,127.1277,-9842.6693
2016-03-11,-9808.4949,"Energy Balance",88.2630885168127,103.516,-9808.4949
2016-03-12,-9884.4069,"Energy Balance",69.3410130225681,66.2515,-9884.4069
2016-03-13,-9925.4432,"Energy Balance",34.7344344139888,33.642,-9925.4432
2016-03-14,-9848.2007,"Energy Balance",27.7627771292836,32.4807,-9848.2007
2016-03-15,-9810.7645,"Energy Balance",70.5419065675096,87.7737,-9810.7645
2016-03-16,-9651.6274,"Energy Balance",41.4139616476899,49.5943,-9651.6274
2016-03-17,-9753.7422,"Energy Balance",95.0509181308227,151.3463,-9753.7422
2016-03-18,-9805.3027,"Energy Balance",94.6330066920852,152.7148,-9805.3027
2016-03-19,-9776.0417,"Energy Balance",97.5201132492197,154.2338,-9776.0417
2016-03-20,-9811.7964,"Energy Balance",83.1973351396767,120.6226,-9811.7964
2016-03-21,-9779.0039,"Energy Balance",37.9786790148497,61.5839,-9779.0039
2016-03-22,-9802.4555,"Energy Balance",106.644975060182,155.1886,-9802.4555
2016-03-23,-9820.55,"Energy Balance",41.8751640032674,57.4686,-9820.55
2016-03-24,-9812.2181,"Energy Balance",86.8445611038212,116.5976,-9812.2181
2016-03-25,-9874.0775,"Energy Balance",64.116366610788,44.968,-9874.0775
2016-03-26,-9865.5322,"Energy Balance",134.656376352065,158.8216,-9865.5322
2016-03-27,-9850.1861,"Energy Balance",26.4472619185975,49.4557,-9850.1861
2016-03-28,-9846.3695,"Energy Balance",109.034836317536,128.0881,-9846.3695
2016-03-29,-9957.6167,"Energy Balance",60.7371170752867,74.4429,-9957.6167
2016-03-30,-9917.8909,"Energy Balance",108.346320034611,119.217,-9917.8909
2016-03-31,-9917.27,"Energy Balance",89.367672435866,122.4734,-9917.27
2016-04-01,-9940.6318,"Energy Balance",90.4251347447104,90.8509,-9940.6318
2016-04-02,-9953.4761,"Energy Balance",77.8236974297433,81.3267,-9953.4761
2016-04-03,-9938.0458,"Energy Balance",91.9835151516074,104.5849,-9938.0458
2016-04-04,-9921.5341,"Energy Balance",100.345846826169,115.2403,-9921.5341
2016-04-05,-9951.5351,"Energy Balance",90.277466741871,80.8542,-9951.5351
2016-04-06,-9895.0765,"Energy Balance",140.932515833677,141.4588,-9895.0765
2016-04-07,-9913.5129,"Energy Balance",53.8362327874443,53.1909,-9913.5129
2016-04-08,-9961.1705,"Energy Balance",55.7988201023575,39.9931,-9961.1705
2016-04-09,-9960.7745,"Energy Balance",51.5191461730868,35.4893,-9960.7745
2016-04-10,-9866.515,"Energy Balance",156.03441037047,185.3418,-9866.515
2016-04-11,-9855.7191,"Energy Balance",159.745922047396,175.7875,-9855.7191
2016-04-12,-9865.1981,"Energy Balance",179.134711901489,177.4668,-9865.1981
2016-04-13,-9967.1897,"Energy Balance",75.4436072156029,46.0082,-9967.1897
2016-04-14,-9886.1767,"Energy Balance",149.776828706458,143.6407,-9886.1767
2016-04-15,-9957.4136,"Energy Balance",85.6757316811451,64.7955,-9957.4136
2016-04-16,-9889.2252,"Energy Balance",155.428646788699,132.9027,-9889.2252
2016-04-17,-9965.4218,"Energy Balance",69.2861989273871,40.1856,-9965.4218
2016-04-18,-9892.82176,"Energy Balance",71.1888883670342,40.1506,-9892.82176
2016-04-19,-9822.1403,"Energy Balance",176.917617825977,196.2093,-9822.1403
2016-04-20,-9729.051,"Energy Balance",165.423401622578,211.8599,-9729.051
2016-04-21,-9817.4729,"Energy Balance",168.643166978739,196.0189,-9817.4729
2016-04-22,-9877.7359,"Energy Balance",150.78926641699,162.3734,-9877.7359
2016-04-23,-9937.9677,"Energy Balance",70.0291426880204,39.2119,-9937.9677
2016-04-24,-9721.3273,"Energy Balance",132.373574861834,128.7349,-9721.3273
2016-04-25,-9735.4589,"Energy Balance",132.42045545855,123.235,-9735.4589
2016-04-26,-9832.9653,"Energy Balance",81.7820062577369,62.5961,-9832.9653
2016-04-27,-9646.5,"Energy Balance",147.18298697198,160.6542,-9646.5
2016-04-28,-9808.3472,"Energy Balance",172.286594751405,197.0052,-9808.3472
2016-04-29,-9776.3665,"Energy Balance",180.83100679376,224.4277,-9776.3665
2016-04-30,-9860.8997,"Energy Balance",133.627246124931,136.0548,-9860.8997
2016-05-01,-9944.176,"Energy Balance",64.821285906053,34.5163,-9944.176
2016-05-02,-9889.5154,"Energy Balance",160.107378991977,142.5011,-9889.5154
2016-05-03,-9897.2477,"Energy Balance",138.328573843449,136.6421,-9897.2477
2016-05-04,-9826.7973,"Energy Balance",191.103750185022,210.1673,-9826.7973
2016-05-05,-9844.6343,"Energy Balance",187.139815048951,234.1409,-9844.6343
2016-05-06,-9869.1848,"Energy Balance",191.629443643312,227.1668,-9869.1848
2016-05-07,-9864.7522,"Energy Balance",184.755359117689,219.8518,-9864.7522
2016-05-08,-9863.1352,"Energy Balance",183.284630003194,212.723,-9863.1352
2016-05-09,-9916.7272,"Energy Balance",127.180163336289,119.9779,-9916.7272
2016-05-10,-9895.9043,"Energy Balance",156.74723724307,152.9178,-9895.9043
2016-05-11,-9944.5523,"Energy Balance",95.2163044476462,98.9261,-9944.5523
2016-05-12,-9970.26343,"Energy Balance",80.1697900089378,42.4354,-9970.26343
2016-05-13,-9983.05936,"Energy Balance",75.2409136988259,38.1857,-9983.05936
2016-05-14,-9941.10754,"Energy Balance",112.162939573663,86.6845,-9941.10754
2016-05-15,-9864.8332,"Energy Balance",165.573836805945,180.2927,-9864.8332
2016-05-16,-9938.26417,"Energy Balance",87.290615664507,85.9796,-9938.26417
2016-05-17,-9916.6657,"Energy Balance",131.294869703738,133.28,-9916.6657
2016-05-18,-9854.48,"Energy Balance",203.340282703547,215.7008,-9854.48
2016-05-19,-9918.262,"Energy Balance",129.102272301133,103.572,-9918.262
2016-05-20,-9856.1896,"Energy Balance",194.957913680436,208.0484,-9856.1896
2016-05-21,-9844.5767,"Energy Balance",205.396589050374,230.6052,-9844.5767
2016-05-22,-9880.2219,"Energy Balance",188.391209801834,188.3371,-9880.2219
2016-05-23,-9963.7676,"Energy Balance",91.8346399858557,51.1826,-9963.7676
2016-05-24,-9920.2156,"Energy Balance",125.911750353464,108.4195,-9920.2156
2016-05-25,-9884.2395,"Energy Balance",159.809428965501,162.5617,-9884.2395
2016-05-26,-9849.216,"Energy Balance",215.604772762251,229.2339,-9849.216
2016-05-27,-9867.16,"Energy Balance",208.775612879939,215.1849,-9867.16
2016-05-28,-9886.3089,"Energy Balance",171.19579989575,144.4331,-9886.3089
2016-05-29,-9958.23853,"Energy Balance",96.326704568084,56.3094,-9958.23853
2016-05-30,-9832.006,"Energy Balance",190.829845722404,157.3278,-9832.006
2016-05-31,-9862.8001,"Energy Balance",179.575482720666,158.0684,-9862.8001
2016-06-01,-9911.1055,"Energy Balance",143.389478198139,127.0899,-9911.1055
2016-06-02,-9928.6737,"Energy Balance",112.530813551927,84.7637,-9928.6737
2016-06-03,-9911.7494,"Energy Balance",141.114003613968,102.9476,-9911.7494
2016-06-04,-9938.0826,"Energy Balance",118.019059793146,84.3549,-9938.0826
2016-06-05,-9886.9253,"Energy Balance",160.189109093493,141.1648,-9886.9253
2016-06-06,-9801.5743,"Energy Balance",237.07762939287,233.5193,-9801.5743
2016-06-07,-9907.3582,"Energy Balance",126.223967042945,137.7796,-9907.3582
2016-06-08,-9931.9756,"Energy Balance",98.5875101097877,76.1439,-9931.9756
2016-06-09,-9894.4536,"Energy Balance",144.15975800245,133.6559,-9894.4536
2016-06-10,-9833.9587,"Energy Balance",219.672078064478,225.5729,-9833.9587
2016-06-11,-9875.1309,"Energy Balance",140.670192376382,113.7031,-9875.1309
2016-06-12,-9928.03815,"Energy Balance",99.7210679010481,80.878,-9928.03815
2016-06-13,-9919.3563,"Energy Balance",128.72693416998,90.034,-9919.3563
2016-06-14,-9907.4122,"Energy Balance",137.681046603489,114.1406,-9907.4122
2016-06-15,-9855.6194,"Energy Balance",188.913210095147,174.5723,-9855.6194
2016-06-16,-9969.52225,"Energy Balance",83.4613995802336,50.8039,-9969.52225
2016-06-17,-9845.8724,"Energy Balance",198.867901088033,181.9454,-9845.8724
