"date","PPFD_IN","PPFD_IN_QC","PPFD_DIF","PPFD_DIF_QC"
2013-08-01,700.652845,1,-9999,0
2013-08-02,668.784721041667,1,-9999,0
2013-08-03,569.970532916667,1,-9999,0
2013-08-04,495.716472708333,1,-9999,0
2013-08-05,624.333748541667,1,-9999,-9999
2013-08-06,503.995622291667,1,-9999,0
2013-08-07,236.20285,1,-9999,0
2013-08-08,209.892048333333,1,-9999,0
2013-08-09,358.9818275,1,-9999,0
2013-08-10,495.119641458333,1,-9999,0
2013-08-11,553.470941458333,1,-9999,0
2013-08-12,595.74897625,1,-9999,-9999
2013-08-13,608.64391875,1,-9999,0
2013-08-14,548.069767916667,1,-9999,0
2013-08-15,601.208755416667,1,-9999,0
2013-08-16,609.379748333333,1,-9999,0
2013-08-17,586.509866458333,1,-9999,0
2013-08-18,541.242518541667,1,-9999,0
2013-08-19,375.016502916667,1,-9999,-9999
2013-08-20,590.368246041667,1,-9999,0
2013-08-21,587.374876458333,1,-9999,0
2013-08-22,567.069224583333,1,-9999,0
2013-08-23,527.221580625,1,-9999,0
2013-08-24,162.084680208333,1,-9999,0
2013-08-25,272.298722083333,1,-9999,0
2013-08-26,546.140595833333,1,-9999,-9999
2013-08-27,295.509495,1,-9999,0
2013-08-28,232.744693125,1,-9999,0
2013-08-29,520.662718958333,1,-9999,0
2013-08-30,523.690234166667,1,-9999,0
2013-08-31,485.934163541667,1,-9999,0
2013-09-01,428.644466041667,1,-9999,0
2013-09-02,514.842470833333,1,-9999,-9999
2013-09-03,534.227647708333,1,-9999,0
2013-09-04,520.859292291667,1,-9999,0
2013-09-05,494.564023333333,1,-9999,0
2013-09-06,405.954671041667,1,-9999,0
2013-09-07,406.455420625,1,-9999,0
2013-09-08,120.362266041667,1,-9999,0
2013-09-09,434.825751875,1,-9999,-9999
2013-09-10,130.816744791667,1,-9999,0
2013-09-11,132.171034893617,0.979166666666667,-9999,0
2013-09-12,161.0166575,1,-9999,0
2013-09-13,338.53382625,1,-9999,0
2013-09-14,243.342300416667,1,-9999,0
2013-09-15,224.292265833333,1,-9999,0
2013-09-16,105.453847083333,1,-9999,-9999
2013-09-17,244.399440416667,1,-9999,0
2013-09-18,211.254472083333,1,-9999,0
2013-09-19,276.881705833333,1,-9999,0
2013-09-20,332.560263125,1,-9999,0
2013-09-21,404.6379225,1,-9999,0
2013-09-22,360.222201458333,1,-9999,0
2013-09-23,422.063417708333,1,-9999,-9999
2013-09-24,299.991515833333,1,-9999,0
2013-09-25,369.306193125,1,-9999,0
2013-09-26,169.392513333333,1,-9999,0
2013-09-27,271.328437291667,1,-9999,0
2013-09-28,178.128885833333,1,-9999,0
2013-09-29,109.411184791667,1,-9999,0
2013-09-30,116.16922125,1,-9999,-9999
2013-10-01,163.024952916667,1,-9999,0
2013-10-02,129.401592708333,1,-9999,0
2013-10-03,144.509201458333,1,-9999,0
2013-10-04,172.432816875,1,-9999,0
2013-10-05,153.380997916667,1,-9999,0
2013-10-06,153.661847083333,1,-9999,0
2013-10-07,63.1357114583333,1,-9999,-9999
2013-10-08,71.4968747916667,1,-9999,0
2013-10-09,157.287016875,1,-9999,0
2013-10-10,46.7497364583333,1,-9999,0
2013-10-11,151.224738541667,1,-9999,0
2013-10-12,218.932085208333,1,-9999,0
2013-10-13,198.000847291667,1,-9999,0
2013-10-14,115.532783125,1,-9999,-9999
2013-10-15,188.578940416667,1,-9999,0
2013-10-16,248.463967708333,1,-9999,0
2013-10-17,318.967389791667,1,-9999,0
2013-10-18,219.2827635625,1,-9999,0
2013-10-19,205.606161875,1,-9999,0
2013-10-20,84.6344647916667,1,-9999,0
2013-10-21,184.669309583333,1,-9999,-9999
2013-10-22,120.1060925,1,-9999,0
2013-10-23,44.8764089583333,1,-9999,0
2013-10-24,132.103852708333,1,-9999,0
2013-10-25,132.247944375,1,-9999,0
2013-10-26,232.442862291667,1,-9999,0
2013-10-27,77.2125966666667,1,-9999,0
2013-10-28,244.072919583333,1,-9999,-9999
2013-10-29,149.349543958333,1,-9999,0
2013-10-30,204.0175641875,1,-9999,0
2013-10-31,149.976781854167,1,-9999,0
2013-11-01,84.8066206458333,1,-9999,0
2013-11-02,151.1138996875,1,-9999,0
2013-11-03,75.4531664166667,1,-9999,0
2013-11-04,58.6923442083333,1,-9999,-9999
2013-11-05,97.3344991875,1,-9999,0
2013-11-06,52.5928371666667,1,-9999,0
2013-11-07,157.082725708333,1,-9999,0
2013-11-08,135.313749229167,1,-9999,0
2013-11-09,176.129055333333,1,-9999,0
2013-11-10,41.78008425,1,-9999,0
2013-11-11,142.823579541667,1,-9999,-9999
2013-11-12,141.503858416667,1,-9999,0
2013-11-13,115.0845049375,1,-9999,0
2013-11-14,49.5204491875,1,-9999,0
2013-11-15,42.67918825,1,-9999,0
2013-11-16,20.4804793958333,1,-9999,0
2013-11-17,29.4445327291667,1,-9999,0
2013-11-18,34.5626866041667,1,-9999,-9999
2013-11-19,21.9869486458333,1,-9999,0
2013-11-20,41.6740699791667,1,-9999,0
2013-11-21,48.0014732916667,1,-9999,0
2013-11-22,48.210264875,1,-9999,0
2013-11-23,17.4751339791667,1,-9999,0
2013-11-24,23.2976110208333,1,-9999,0
2013-11-25,156.918280625,1,-9999,-9999
2013-11-26,77.7343818958333,1,-9999,0
2013-11-27,146.118355625,1,-9999,0
2013-11-28,73.3901062083333,1,-9999,0
2013-11-29,52.71694575,1,-9999,0
2013-11-30,123.996491416667,1,-9999,0
2013-12-01,134.645228020833,1,-9999,0
2013-12-02,114.58629925,1,-9999,-9999
2013-12-03,40.1307376,0.729166666666667,-9999,0
2013-12-04,-9999,0,-9999,0
2013-12-05,-9999,0,-9999,0
2013-12-06,81.9316337826087,0.958333333333333,-9999,0
2013-12-07,143.798401125,1,-9999,0
2013-12-08,140.653553810417,1,-9999,0
2013-12-09,122.167669521277,0.979166666666667,-9999,-9999
2013-12-10,137.06762051875,1,-9999,0
2013-12-11,46.0449765390476,0.875,-9999,0
2013-12-12,10.1748025761905,0.875,-9999,0
2013-12-13,3.31525431578947,0.791666666666667,-9999,0
2013-12-14,21.2218555104167,1,-9999,0
2013-12-15,55.0163112708333,1,-9999,0
2013-12-16,52.9686221208333,1,-9999,-9999
2013-12-17,56.1907598083333,1,-9999,0
2013-12-18,-9999,0,-9999,0
2013-12-19,-9999,0,-9999,0
2013-12-20,-9999,0,-9999,0
2013-12-21,-9999,0,-9999,0
2013-12-22,-9999,0,-9999,0
2013-12-23,-9999,-9999,-9999,-9999
2013-12-24,-9999,0,-9999,0
2013-12-25,-9999,0,-9999,0
2013-12-26,-9999,0,-9999,0
2013-12-27,-9999,0,-9999,0
2013-12-28,-9999,0,-9999,0
2013-12-29,84.7645337916667,1,-9999,0
2013-12-30,47.95476750625,1,-9999,0
2013-12-31,96.3722093145833,1,-9999,-9999
2014-01-01,88.5319917604167,1,-9999,0
2014-01-02,42.75350225,1,-9999,0
2014-01-03,45.0153605416667,1,-9999,0
2014-01-04,13.3944254583333,1,-9999,0
2014-01-05,90.3824903375,1,-9999,0
2014-01-06,112.148394152627,1,-9999,0
2014-01-07,144.045186666667,1,-9999,-9999
2014-01-08,101.533464574468,0.979166666666667,-9999,0
2014-01-09,91.9773194166667,1,-9999,0
2014-01-10,53.5720079958333,1,-9999,0
2014-01-11,57.6363865416667,1,-9999,0
2014-01-12,35.1206655591667,1,-9999,0
2014-01-13,32.40467281875,1,-9999,0
2014-01-14,18.3996721958333,1,-9999,-9999
2014-01-15,69.7609525391667,1,-9999,0
2014-01-16,43.6694272311042,1,-9999,0
2014-01-17,108.698458000417,1,-9999,0
2014-01-18,19.7558658847917,1,-9999,0
2014-01-19,42.0936963397917,1,-9999,0
2014-01-20,34.3445791577708,1,-9999,0
2014-01-21,29.5040372216667,1,-9999,-9999
2014-01-22,57.102433329375,1,-9999,0
2014-01-23,48.21568639,1,-9999,0
2014-01-24,101.164724720833,1,-9999,0
2014-01-25,115.636318729375,1,-9999,0
2014-01-26,77.015745653625,1,-9999,0
2014-01-27,159.351383112667,1,-9999,0
2014-01-28,191.010441939583,1,-9999,-9999
2014-01-29,104.910424958333,1,-9999,0
2014-01-30,62.7825888875,1,-9999,0
2014-01-31,149.1181873125,1,-9999,0
2014-02-01,124.8370759375,1,-9999,0
2014-02-02,76.2793068333333,1,-9999,0
2014-02-03,63.86268949375,1,-9999,0
2014-02-04,95.9829639895833,1,-9999,-9999
2014-02-05,50.2927251958333,1,-9999,0
2014-02-06,211.7404025625,1,-9999,0
2014-02-07,42.8472873541667,1,-9999,0
2014-02-08,53.7570492083333,1,-9999,0
2014-02-09,159.267769979167,1,-9999,0
2014-02-10,108.432894275,1,-9999,0
2014-02-11,224.2015099375,1,-9999,-9999
2014-02-12,253.292698770833,1,-9999,0
2014-02-13,39.1811341041667,1,-9999,0
2014-02-14,97.803691375,1,-9999,0
2014-02-15,138.497784375,1,-9999,0
2014-02-16,88.8332518125,1,-9999,0
2014-02-17,186.905379354167,1,-9999,0
2014-02-18,146.972005395833,1,-9999,-9999
2014-02-19,77.5873015354167,1,-9999,0
2014-02-20,244.397960477083,1,-9999,0
2014-02-21,69.3292889375,1,-9999,0
2014-02-22,195.452973104167,1,-9999,0
2014-02-23,218.421126895833,1,-9999,0
2014-02-24,257.314615520833,1,-9999,0
2014-02-25,249.79011535,1,-9999,-9999
2014-02-26,114.905644208333,1,-9999,0
2014-02-27,198.499938479167,1,-9999,0
2014-02-28,205.637835479167,1,-9999,0
2014-03-01,206.602295125,1,-9999,0
2014-03-02,95.0040487291667,1,-9999,0
2014-03-03,122.9933595,1,-9999,0
2014-03-04,99.135301875,1,-9999,-9999
2014-03-05,196.434456166667,1,-9999,0
2014-03-06,303.252605104167,1,-9999,0
2014-03-07,333.980209666667,1,-9999,0
2014-03-08,345.6301619375,1,-9999,0
2014-03-09,353.129196020833,1,-9999,0
2014-03-10,345.149131791667,1,-9999,0
2014-03-11,267.920241145833,1,-9999,-9999
2014-03-12,362.905960104167,1,-9999,0
2014-03-13,347.967530875,1,-9999,0
2014-03-14,342.921865708333,1,-9999,0
2014-03-15,121.5436905625,1,-9999,0
2014-03-16,335.370471625,1,-9999,0
2014-03-17,416.601316125,1,-9999,0
2014-03-18,379.46665375,1,-9999,-9999
2014-03-19,405.480286666667,1,-9999,0
2014-03-20,403.400978083333,1,-9999,0
2014-03-21,382.3609745,1,-9999,0
2014-03-22,58.6868541875,1,-9999,0
2014-03-23,116.8656845,1,-9999,0
2014-03-24,269.546625041667,1,-9999,0
2014-03-25,327.296818666667,1,-9999,-9999
2014-03-26,235.737576770833,1,-9999,0
2014-03-27,404.270030020833,1,-9999,0
2014-03-28,438.631055875,1,-9999,0
2014-03-29,431.374625729167,1,-9999,0
2014-03-30,414.273360104167,1,-9999,0
2014-03-31,418.407187104167,1,-9999,0
2014-04-01,416.800163166667,1,-9999,-9999
2014-04-02,435.571070645833,1,-9999,0
2014-04-03,126.417323375,1,-9999,0
2014-04-04,265.891595645833,1,-9999,0
2014-04-05,197.7557945,1,-9999,0
2014-04-06,379.963983520833,1,-9999,0
2014-04-07,411.398824375,1,-9999,0
2014-04-08,205.8262674375,1,-9999,-9999
2014-04-09,543.86521,1,-9999,0
2014-04-10,535.7806525,1,-9999,0
2014-04-11,518.562347895833,1,-9999,0
2014-04-12,348.4988003125,1,-9999,0
2014-04-13,499.7400484375,1,-9999,0
2014-04-14,507.348373541667,1,-9999,0
2014-04-15,480.63365,0.979166666666667,-9999,-9999
2014-04-16,558.472795833333,1,-9999,0
2014-04-17,559.900327708333,1,-9999,0
2014-04-18,97.6323400416667,1,-9999,0
2014-04-19,97.9002748541667,1,-9999,0
2014-04-20,545.858855333333,1,-9999,0
2014-04-21,220.158324791667,1,-9999,0
2014-04-22,538.098518666667,1,-9999,-9999
2014-04-23,514.393233083333,1,-9999,0
2014-04-24,558.019969208333,1,-9999,0
2014-04-25,411.601840895833,1,-9999,0
2014-04-26,375.7190422125,1,-9999,0
2014-04-27,220.539567708333,1,-9999,0
2014-04-28,177.4016364375,1,-9999,0
2014-04-29,236.126679166667,1,-9999,-9999
2014-04-30,143.419705416667,1,-9999,0
2014-05-01,266.671379166667,1,-9999,0
2014-05-02,166.1478234375,1,-9999,0
2014-05-03,95.6400677083333,1,-9999,0
2014-05-04,574.129455,1,-9999,0
2014-05-05,621.949153958333,1,-9999,0
2014-05-06,352.696677708333,1,-9999,-9999
2014-05-07,339.18538360625,1,-9999,0
2014-05-08,548.74956175,1,-9999,0
2014-05-09,403.711277083333,1,-9999,0
2014-05-10,540.916164229167,1,-9999,0
2014-05-11,454.689652083333,1,-9999,0
2014-05-12,309.631849375,1,-9999,0
2014-05-13,320.057404416667,1,-9999,-9999
2014-05-14,267.050235416667,1,-9999,0
2014-05-15,268.380977708333,1,-9999,0
2014-05-16,504.595712729167,1,-9999,0
2014-05-17,496.46045625,1,-9999,0
2014-05-18,695.630591458333,1,-9999,0
2014-05-19,577.010744583333,1,-9999,0
2014-05-20,512.272224468085,0.979166666666667,-9999,-9999
2014-05-21,618.823474729167,1,-9999,0
2014-05-22,512.22108875,1,-9999,0
2014-05-23,648.705467729167,1,-9999,0
2014-05-24,617.129690125,1,-9999,0
2014-05-25,506.828243895833,1,-9999,0
2014-05-26,305.982368083333,1,-9999,0
2014-05-27,140.1074260625,1,-9999,-9999
2014-05-28,444.30738375,1,-9999,0
2014-05-29,360.127708125,1,-9999,0
2014-05-30,421.633787916667,1,-9999,0
2014-05-31,690.118662708333,1,-9999,0
2014-06-01,545.983112916667,1,-9999,0
2014-06-02,527.751920604167,1,-9999,0
2014-06-03,514.11306775,1,-9999,-9999
2014-06-04,227.940291395833,1,-9999,0
2014-06-05,688.2655,1,-9999,0
2014-06-06,668.543015625,1,-9999,0
2014-06-07,655.741084375,1,-9999,0
2014-06-08,691.488405,1,-9999,0
2014-06-09,621.797815,1,-9999,0
2014-06-10,651.094816875,1,-9999,-9999
2014-06-11,682.58347,1,-9999,0
2014-06-12,635.326299791667,1,-9999,0
2014-06-13,639.000542083333,1,-9999,0
2014-06-14,632.221945208333,1,-9999,0
2014-06-15,606.56915,1,-9999,0
2014-06-16,557.752848125,1,-9999,0
2014-06-17,617.026241458333,1,-9999,-9999
2014-06-18,591.387643541667,1,-9999,0
2014-06-19,615.400443333333,1,-9999,0
2014-06-20,603.766800416667,1,-9999,0
2014-06-21,714.324338541667,1,-9999,0
2014-06-22,641.994695416667,1,-9999,0
2014-06-23,424.927771875,1,-9999,0
2014-06-24,556.486567625,1,-9999,-9999
2014-06-25,640.641640833333,1,-9999,0
2014-06-26,605.449040208333,1,-9999,0
2014-06-27,634.475115416667,1,-9999,0
2014-06-28,359.510707166667,1,-9999,0
2014-06-29,235.3464773125,1,-9999,0
2014-06-30,390.829664166667,1,-9999,0
2014-07-01,664.711117083333,1,-9999,-9999
2014-07-02,190.944451458333,1,-9999,0
2014-07-03,570.946782520833,1,-9999,0
2014-07-04,449.262179479167,1,-9999,0
2014-07-05,376.313468695652,0.958333333333333,-9999,0
2014-07-06,599.623302666667,1,-9999,0
2014-07-07,368.836455416667,1,-9999,0
2014-07-08,123.77290375,1,-9999,-9999
2014-07-09,182.005998333333,1,-9999,0
2014-07-10,161.141144395833,1,-9999,0
2014-07-11,314.714302291667,1,-9999,0
2014-07-12,370.849141666667,1,-9999,0
2014-07-13,421.958116458333,1,-9999,0
2014-07-14,478.85752375,1,-9999,0
2014-07-15,635.988434791667,1,-9999,-9999
2014-07-16,660.515418958333,1,-9999,0
2014-07-17,696.449468854167,1,-9999,0
2014-07-18,682.95381375,1,-9999,0
2014-07-19,564.568908041667,1,-9999,0
2014-07-20,214.416848333333,1,-9999,0
2014-07-21,313.596281041667,1,-9999,0
2014-07-22,111.317121645833,1,-9999,-9999
2014-07-23,608.954587083333,1,-9999,0
2014-07-24,511.437626,1,-9999,0
2014-07-25,-9999,0,-9999,0
2014-07-26,-9999,0,-9999,0
2014-07-27,-9999,0,-9999,0
2014-07-28,-9999,0,-9999,0
2014-07-29,-9999,-9999,-9999,-9999
2014-07-30,-9999,0,-9999,0
2014-07-31,-9999,0,-9999,0
2014-08-01,-9999,0,-9999,0
2014-08-02,-9999,0,-9999,0
2014-08-03,-9999,0,-9999,0
2014-08-04,-9999,0,-9999,0
2014-08-05,-9999,-9999,-9999,-9999
2014-08-06,-9999,0,-9999,0
2014-08-07,-9999,0,-9999,0
2014-08-08,-9999,0,-9999,0
2014-08-09,-9999,0,-9999,0
2014-08-10,-9999,0,-9999,0
2014-08-11,-9999,0,-9999,0
2014-08-12,-9999,-9999,-9999,-9999
2014-08-13,-9999,0,-9999,0
2014-08-14,-9999,0,-9999,0
2014-08-15,-9999,0,-9999,0
2014-08-16,-9999,0,-9999,0
2014-08-17,-9999,0,-9999,0
2014-08-18,-9999,0,-9999,0
2014-08-19,-9999,-9999,-9999,-9999
2014-08-20,-9999,0,-9999,0
2014-08-21,-9999,0,-9999,0
2014-08-22,-9999,0,-9999,0
2014-08-23,-9999,0,-9999,0
2014-08-24,-9999,0,-9999,0
2014-08-25,-9999,0,-9999,0
2014-08-26,-9999,-9999,-9999,-9999
2014-08-27,-9999,0,-9999,0
2014-08-28,-9999,0,-9999,0
2014-08-29,-9999,0,-9999,0
2014-08-30,-9999,0,-9999,0
2014-08-31,-9999,0,-9999,0
2014-09-01,-9999,0,-9999,0
2014-09-02,-9999,-9999,-9999,-9999
2014-09-03,-9999,0,-9999,0
2014-09-04,-9999,0,-9999,0
2014-09-05,-9999,0,-9999,0
2014-09-06,-9999,0,-9999,0
2014-09-07,-9999,0,-9999,0
2014-09-08,-9999,0,-9999,0
2014-09-09,-9999,-9999,-9999,-9999
2014-09-10,-9999,0,-9999,0
2014-09-11,-9999,0,-9999,0
2014-09-12,-9999,0,-9999,0
2014-09-13,-9999,0,-9999,0
2014-09-14,-9999,0,-9999,0
2014-09-15,-9999,0,-9999,0
2014-09-16,-9999,-9999,-9999,-9999
2014-09-17,311.368999375,1,-9999,0
2014-09-18,204.572108125,1,-9999,0
2014-09-19,208.168840833333,1,-9999,0
2014-09-20,242.20675,1,-9999,0
2014-09-21,221.725999166667,1,-9999,0
2014-09-22,294.540735208333,1,-9999,0
2014-09-23,417.817611458333,1,-9999,-9999
2014-09-24,295.366704791667,1,-9999,0
2014-09-25,235.846922291667,1,-9999,0
2014-09-26,364.785756666667,1,-9999,0
2014-09-27,383.107353333333,1,-9999,0
2014-09-28,308.02347875,1,-9999,0
2014-09-29,298.737244583333,1,-9999,0
2014-09-30,106.810395625,1,-9999,-9999
2014-10-01,249.47899,1,-9999,0
2014-10-02,263.905191041667,1,-9999,0
2014-10-03,223.242945416667,1,-9999,0
2014-10-04,242.397968541667,1,-9999,0
2014-10-05,226.70074125,1,-9999,0
2014-10-06,282.888656041667,1,-9999,0
2014-10-07,151.023599791667,1,-9999,-9999
2014-10-08,168.809015833333,1,-9999,0
2014-10-09,267.15801625,1,-9999,0
2014-10-10,170.444904375,1,-9999,0
2014-10-11,148.623956875,1,-9999,0
2014-10-12,118.522527916667,1,-9999,0
2014-10-13,70.6731095833333,1,-9999,0
2014-10-14,268.315691041667,1,-9999,-9999
2014-10-15,212.079705,1,-9999,0
2014-10-16,108.158418541667,1,-9999,0
2014-10-17,203.330922708333,1,-9999,0
2014-10-18,218.344313333333,1,-9999,0
2014-10-19,257.101836808511,0.979166666666667,-9999,0
2014-10-20,215.109419375,1,-9999,0
2014-10-21,201.5773725,1,-9999,-9999
2014-10-22,107.1150075,1,-9999,0
2014-10-23,159.54461,1,-9999,0
2014-10-24,103.071549375,1,-9999,0
2014-10-25,100.68755125,1,-9999,0
2014-10-26,180.963994375,1,-9999,0
2014-10-27,74.2007935416667,1,-9999,0
2014-10-28,157.978276666667,1,-9999,-9999
2014-10-29,161.785693958333,1,-9999,0
2014-10-30,191.782572291667,1,-9999,0
2014-10-31,168.654014583333,1,-9999,0
2014-11-01,122.585688958333,1,-9999,0
2014-11-02,121.390943125,1,-9999,0
2014-11-03,126.635638333333,1,-9999,0
2014-11-04,97.0254014583333,1,-9999,-9999
2014-11-05,24.5912002083333,1,-9999,0
2014-11-06,94.8640664583333,1,-9999,0
2014-11-07,169.170618333333,1,-9999,0
2014-11-08,145.138243541667,1,-9999,0
2014-11-09,79.5327666666667,1,-9999,0
2014-11-10,42.5227766666667,1,-9999,0
2014-11-11,36.4995939583333,1,-9999,-9999
2014-11-12,59.3849529166667,1,-9999,0
2014-11-13,76.4077675,1,-9999,0
2014-11-14,36.3395927083333,1,-9999,0
2014-11-15,45.341404375,1,-9999,0
2014-11-16,130.719058958333,1,-9999,0
2014-11-17,74.6365372916667,1,-9999,0
2014-11-18,91.3185808333333,1,-9999,-9999
2014-11-19,142.844331666667,1,-9999,0
2014-11-20,44.8777102083333,1,-9999,0
2014-11-21,100.252179791667,1,-9999,0
2014-11-22,46.2871347916667,1,-9999,0
2014-11-23,42.170284375,1,-9999,0
2014-11-24,106.454034166667,1,-9999,0
2014-11-25,6.86844055555555,0.75,-9999,-9999
2014-11-26,38.3085983333333,1,-9999,0
2014-11-27,32.4902866666667,1,-9999,0
2014-11-28,38.2663377083333,1,-9999,0
2014-11-29,26.42598125,1,-9999,0
2014-11-30,45.4735552083333,1,-9999,0
2014-12-01,18.85756,1,-9999,0
2014-12-02,36.31534125,1,-9999,-9999
2014-12-03,37.739938125,1,-9999,0
2014-12-04,35.3111535416667,1,-9999,0
2014-12-05,41.22081,1,-9999,0
2014-12-06,28.4143202083333,1,-9999,0
2014-12-07,30.15025125,1,-9999,0
2014-12-08,51.1930602083333,1,-9999,0
2014-12-09,44.5239904166667,1,-9999,-9999
2014-12-10,42.7562895833333,1,-9999,0
2014-12-11,67.62035125,1,-9999,0
2014-12-12,107.090753541667,1,-9999,0
2014-12-13,82.7635516666667,1,-9999,0
2014-12-14,64.2693514583333,1,-9999,0
2014-12-15,46.0505266666667,1,-9999,0
2014-12-16,59.0658929166667,1,-9999,-9999
2014-12-17,25.0225402083333,1,-9999,0
2014-12-18,23.8212552083333,1,-9999,0
2014-12-19,107.129337708333,1,-9999,0
2014-12-20,104.025756041667,1,-9999,0
2014-12-21,118.902990625,1,-9999,0
2014-12-22,108.429916458333,1,-9999,0
2014-12-23,134.900515833333,1,-9999,-9999
2014-12-24,111.180491666667,1,-9999,0
2014-12-25,51.824370625,1,-9999,0
2014-12-26,84.900123125,1,-9999,0
2014-12-27,38.7407308333333,1,-9999,0
2014-12-28,54.0850325,1,-9999,0
2014-12-29,61.5705666666667,1,-9999,0
2014-12-30,62.457524375,1,-9999,0
2014-12-31,138.142585625,1,-9999,-9999
2015-01-01,83.0879270833333,1,-9999,0
2015-01-02,46.4762120833333,1,-9999,0
2015-01-03,44.1542829166667,1,-9999,0
2015-01-04,130.101639791667,1,-9999,0
2015-01-05,135.110502708333,1,-9999,0
2015-01-06,55.9842020833333,1,-9999,0
2015-01-07,53.6536502083333,1,-9999,-9999
2015-01-08,94.8006908333333,1,-9999,0
2015-01-09,40.916623125,1,-9999,0
2015-01-10,120.585695833333,1,-9999,0
2015-01-11,66.0621891666667,1,-9999,0
2015-01-12,97.018495625,1,-9999,0
2015-01-13,148.702974791667,1,-9999,0
2015-01-14,51.705866875,1,-9999,-9999
2015-01-15,80.9223664583333,1,-9999,0
2015-01-16,47.2734545833333,1,-9999,0
2015-01-17,32.15508125,1,-9999,0
2015-01-18,60.1680441666667,1,-9999,0
2015-01-19,54.6711479166667,1,-9999,0
2015-01-20,79.0896195833333,1,-9999,0
2015-01-21,40.7990920833333,1,-9999,-9999
2015-01-22,42.598636875,1,-9999,0
2015-01-23,34.189305,1,-9999,0
2015-01-24,57.7050710416667,1,-9999,0
2015-01-25,83.4409960416667,1,-9999,0
2015-01-26,55.891585625,1,-9999,0
2015-01-27,110.090140625,1,-9999,0
2015-01-28,118.8557275,1,-9999,-9999
2015-01-29,56.5119720833333,1,-9999,0
2015-01-30,98.2724389583333,1,-9999,0
2015-01-31,148.213413333333,1,-9999,0
2015-02-01,91.81264375,1,-9999,0
2015-02-02,99.5905425,1,-9999,0
2015-02-03,110.089146666667,1,-9999,0
2015-02-04,109.03581,1,-9999,-9999
2015-02-05,50.7245429166667,1,-9999,0
2015-02-06,51.495065625,1,-9999,0
2015-02-07,128.6248125,1,-9999,0
2015-02-08,131.911740833333,1,-9999,0
2015-02-09,151.460879583333,1,-9999,0
2015-02-10,235.883894375,1,-9999,0
2015-02-11,207.05283875,1,-9999,-9999
2015-02-12,75.393803075,0.833333333333333,-9999,0
2015-02-13,172.9345978125,1,-9999,0
2015-02-14,182.676897125,1,-9999,0
2015-02-15,207.344816583333,1,-9999,0
2015-02-16,98.8309041666667,1,-9999,0
2015-02-17,148.202245208333,1,-9999,0
2015-02-18,64.639854625,1,-9999,-9999
2015-02-19,214.283098,1,-9999,0
2015-02-20,261.742469583333,1,-9999,0
2015-02-21,46.3543090833333,1,-9999,0
2015-02-22,115.371558270833,1,-9999,0
2015-02-23,62.5540560416667,1,-9999,0
2015-02-24,103.434090895833,1,-9999,0
2015-02-25,272.653043708333,1,-9999,-9999
2015-02-26,291.345941729167,1,-9999,0
2015-02-27,58.1646588958333,1,-9999,0
2015-02-28,126.407786791667,1,-9999,0
2015-03-01,139.9879464375,1,-9999,0
2015-03-02,128.985132666667,1,-9999,0
2015-03-03,310.0104256875,1,-9999,0
2015-03-04,175.476844416667,1,-9999,-9999
2015-03-05,250.286759708333,1,-9999,0
2015-03-06,332.882845875,1,-9999,0
2015-03-07,298.281841604167,1,-9999,0
2015-03-08,317.944100145833,1,-9999,0
2015-03-09,334.3384243125,1,-9999,0
2015-03-10,260.998229875,1,-9999,0
2015-03-11,249.8782089375,1,-9999,-9999
2015-03-12,365.20969375,1,-9999,0
2015-03-13,342.901221604167,1,-9999,0
2015-03-14,315.03975075,1,-9999,0
2015-03-15,169.291642291667,1,-9999,0
2015-03-16,251.260025729167,1,-9999,0
2015-03-17,354.681088291667,1,-9999,0
2015-03-18,329.253320104167,1,-9999,-9999
2015-03-19,334.727897333333,1,-9999,0
2015-03-20,304.6309895625,1,-9999,0
2015-03-21,76.4663973541667,1,-9999,0
2015-03-22,80.0405460625,1,-9999,0
2015-03-23,349.6071331875,1,-9999,0
2015-03-24,369.760033291667,1,-9999,0
2015-03-25,175.6162625,1,-9999,-9999
2015-03-26,75.681141125,1,-9999,0
2015-03-27,259.259407666667,1,-9999,0
2015-03-28,330.019766541667,1,-9999,0
2015-03-29,123.607575583333,1,-9999,0
2015-03-30,187.073679833333,1,-9999,0
2015-03-31,143.2493284375,1,-9999,0
2015-04-01,236.710497104167,1,-9999,-9999
2015-04-02,90.600265875,1,-9999,0
2015-04-03,257.8011970625,1,-9999,0
2015-04-04,92.0063070416667,1,-9999,0
2015-04-05,278.434729270833,1,-9999,0
2015-04-06,336.3411520625,1,-9999,0
2015-04-07,488.255561166667,1,-9999,0
2015-04-08,495.207076395833,1,-9999,-9999
2015-04-09,490.244076333333,1,-9999,0
2015-04-10,468.8493304375,1,-9999,0
2015-04-11,209.497537077708,1,-9999,0
2015-04-12,484.857838217292,1,-9999,0
2015-04-13,499.391178479167,1,-9999,0
2015-04-14,514.367273541667,1,-9999,0
2015-04-15,504.522138791667,1,-9999,-9999
2015-04-16,313.007621458333,1,-9999,0
2015-04-17,78.6761581666667,1,-9999,0
2015-04-18,465.2653591875,1,-9999,0
2015-04-19,543.333841395833,1,-9999,0
2015-04-20,511.481372979167,1,-9999,0
2015-04-21,557.803477,1,-9999,0
2015-04-22,567.5997924375,1,-9999,-9999
2015-04-23,559.433723104167,1,-9999,0
2015-04-24,556.882523541667,1,-9999,0
2015-04-25,204.695635319149,0.979166666666667,-9999,0
